"customer_id","recency_days","frequency_completed","monetary_net","first_purchase_date","last_order_date","population","non_cohort_row_number"
"16539",2,10,3289.66,"2010-06-25 15:24:00","2011-12-07 08:41:00","Non-Cohort",3738
"18225",2,26,12643.25,"2009-12-04 16:51:00","2011-12-06 13:27:00","Non-Cohort",5199
"17857",2,23,25653.84,"2010-03-08 12:09:00","2011-12-06 13:41:00","Non-Cohort",4879
"17503",2,2,558.96,"2011-11-01 11:12:00","2011-12-07 09:18:00","Non-Cohort",4571
"17119",2,2,593.61,"2011-10-11 11:03:00","2011-12-06 14:40:00","Non-Cohort",4246
"14907",2,16,5476.62,"2009-12-08 18:35:00","2011-12-06 14:14:00","Non-Cohort",2279
"17861",2,18,5025.19,"2009-12-10 10:33:00","2011-12-06 16:21:00","Non-Cohort",4882
"16817",2,13,2392.85,"2010-10-04 09:06:00","2011-12-07 11:03:00","Non-Cohort",3977
"13323",2,5,787.85,"2011-09-16 13:23:00","2011-12-06 17:12:00","Non-Cohort",873
"15750",2,18,6362.60,"2009-12-01 16:26:00","2011-12-07 12:34:00","Non-Cohort",3035
"16143",2,12,4511.13,"2009-12-10 09:44:00","2011-12-06 14:13:00","Non-Cohort",3382
"12375",2,2,375.42,"2011-09-02 14:23:00","2011-12-07 11:27:00","Non-Cohort",28
"13743",2,7,1340.15,"2011-03-25 14:46:00","2011-12-07 10:09:00","Non-Cohort",1246
"14534",2,26,5698.37,"2010-03-15 14:16:00","2011-12-07 12:19:00","Non-Cohort",1943
"16678",2,12,3025.24,"2011-03-02 09:24:00","2011-12-07 12:17:00","Non-Cohort",3859
"16495",2,3,648.26,"2011-03-08 16:38:00","2011-12-06 13:20:00","Non-Cohort",3699
"12828",2,6,1018.71,"2011-08-01 16:16:00","2011-12-07 08:45:00","Non-Cohort",441
"14572",2,11,5479.08,"2010-03-28 13:47:00","2011-12-06 14:40:00","Non-Cohort",1978
"15984",2,30,8304.82,"2009-12-01 13:38:00","2011-12-07 12:16:00","Non-Cohort",3241
"15194",2,28,11781.52,"2009-12-03 10:37:00","2011-12-06 15:10:00","Non-Cohort",2537
"13914",3,2,613.95,"2011-11-03 16:28:00","2011-12-06 10:54:00","Non-Cohort",1394
"12478",3,1,545.99,"2011-12-06 09:56:00","2011-12-06 09:56:00","Non-Cohort",119
"13755",3,9,2101.39,"2011-10-07 15:45:00","2011-12-06 12:26:00","Non-Cohort",1256
"15031",3,14,2813.73,"2009-12-08 13:38:00","2011-12-05 14:19:00","Non-Cohort",2389
"13311",3,2,598.57,"2011-07-12 14:26:00","2011-12-05 12:55:00","Non-Cohort",861
"13709",3,18,7492.41,"2010-01-11 10:40:00","2011-12-06 10:28:00","Non-Cohort",1215
"15640",3,29,23340.29,"2009-12-14 16:36:00","2011-12-05 14:35:00","Non-Cohort",2932
"13694",3,143,190391.50,"2009-12-04 15:26:00","2011-12-06 09:32:00","Non-Cohort",1201
"17817",3,6,781.45,"2010-10-13 15:07:00","2011-12-05 14:39:00","Non-Cohort",4848
"14869",3,6,2750.70,"2009-12-16 11:43:00","2011-12-06 10:55:00","Non-Cohort",2244
"13255",3,3,669.91,"2010-07-15 13:20:00","2011-12-06 10:56:00","Non-Cohort",814
"18167",3,3,1361.51,"2011-08-26 11:40:00","2011-12-06 09:49:00","Non-Cohort",5143
"13985",3,22,9982.31,"2010-02-09 13:56:00","2011-12-05 17:06:00","Non-Cohort",1452
"15157",3,5,2597.88,"2009-12-10 14:44:00","2011-12-06 11:28:00","Non-Cohort",2507
"13083",3,3,395.43,"2010-10-10 13:38:00","2011-12-05 15:01:00","Non-Cohort",663
"12766",3,9,8093.14,"2010-10-28 09:29:00","2011-12-06 08:46:00","Non-Cohort",385
"13173",3,11,2370.97,"2009-12-10 12:52:00","2011-12-05 15:51:00","Non-Cohort",744
"14546",3,11,4987.97,"2009-12-06 13:10:00","2011-12-05 16:33:00","Non-Cohort",1955
"16910",3,8,1508.96,"2011-09-09 14:14:00","2011-12-05 12:51:00","Non-Cohort",4059
"14418",3,3,1937.25,"2011-08-23 17:18:00","2011-12-06 11:39:00","Non-Cohort",1836
"16684",3,55,141530.29,"2009-12-07 12:56:00","2011-12-05 14:06:00","Non-Cohort",3864
"16597",3,1,90.04,"2011-12-05 15:44:00","2011-12-05 15:44:00","Non-Cohort",3787
"15550",3,12,1987.85,"2009-12-03 15:15:00","2011-12-05 15:38:00","Non-Cohort",2850
"17728",3,5,4206.16,"2010-09-12 14:58:00","2011-12-06 08:52:00","Non-Cohort",4774
"16528",3,1,244.41,"2011-12-06 12:45:00","2011-12-06 12:45:00","Non-Cohort",3727
"14083",3,11,1082.19,"2009-12-18 11:34:00","2011-12-05 13:14:00","Non-Cohort",1545
"14629",3,2,935.46,"2011-10-23 16:13:00","2011-12-05 16:55:00","Non-Cohort",2025
"16764",3,13,2749.95,"2011-07-19 17:17:00","2011-12-06 11:41:00","Non-Cohort",3932
"16353",3,38,9781.93,"2009-12-07 13:55:00","2011-12-06 12:23:00","Non-Cohort",3568
"18044",3,18,3502.66,"2010-05-28 15:31:00","2011-12-05 14:26:00","Non-Cohort",5034
"17481",3,4,1249.34,"2011-09-07 09:57:00","2011-12-06 12:28:00","Non-Cohort",4552
"15274",3,2,716.57,"2011-11-21 14:17:00","2011-12-05 16:57:00","Non-Cohort",2609
"17611",3,28,8149.93,"2009-12-01 13:29:00","2011-12-06 09:46:00","Non-Cohort",4668
"17659",3,14,3536.33,"2010-11-18 14:20:00","2011-12-06 09:29:00","Non-Cohort",4714
"16904",3,20,4656.56,"2010-10-24 16:03:00","2011-12-05 13:10:00","Non-Cohort",4053
"17914",3,1,329.36,"2011-12-06 11:58:00","2011-12-06 11:58:00","Non-Cohort",4928
"14777",3,1,239.26,"2010-11-01 12:50:00","2011-12-05 13:20:00","Non-Cohort",2164
"14071",3,8,1291.34,"2011-03-20 11:33:00","2011-12-06 12:27:00","Non-Cohort",1534
"16592",3,28,7624.46,"2009-12-18 15:57:00","2011-12-05 13:49:00","Non-Cohort",3782
"14140",3,2,920.05,"2011-11-08 11:20:00","2011-12-06 09:05:00","Non-Cohort",1597
"14696",3,8,2465.30,"2010-10-14 11:43:00","2011-12-05 13:43:00","Non-Cohort",2089
"12957",3,13,8628.42,"2009-12-11 12:01:00","2011-12-05 16:32:00","Non-Cohort",553
"13230",3,30,6065.95,"2010-03-18 20:02:00","2011-12-05 16:03:00","Non-Cohort",795
"17383",3,2,304.09,"2010-09-12 14:54:00","2011-12-05 17:36:00","Non-Cohort",4469
"14198",3,9,1527.58,"2010-01-05 10:07:00","2011-12-05 16:34:00","Non-Cohort",1648
"18198",3,17,5083.06,"2011-01-07 13:39:00","2011-12-05 14:49:00","Non-Cohort",5172
"12716",3,2,963.49,"2011-07-29 13:28:00","2011-12-06 08:55:00","Non-Cohort",339
"12683",3,20,10167.52,"2009-12-13 15:01:00","2011-12-05 16:28:00","Non-Cohort",309
"16379",3,4,2131.90,"2011-09-22 09:33:00","2011-12-05 15:38:00","Non-Cohort",3592
"16133",3,56,22228.88,"2010-03-31 12:21:00","2011-12-06 11:24:00","Non-Cohort",3373
"16929",3,7,1295.39,"2011-07-07 12:39:00","2011-12-06 08:37:00","Non-Cohort",4076
"12479",3,1,423.30,"2011-11-28 13:26:00","2011-12-06 09:25:00","Non-Cohort",120
"13994",3,6,2274.14,"2011-07-14 18:28:00","2011-12-06 11:05:00","Non-Cohort",1460
"15932",3,8,2461.85,"2011-02-23 14:50:00","2011-12-05 17:13:00","Non-Cohort",3195
"17346",3,26,4926.43,"2010-04-18 12:18:00","2011-12-06 12:18:00","Non-Cohort",4436
"14401",3,22,6703.40,"2009-12-14 13:22:00","2011-12-05 13:30:00","Non-Cohort",1822
"13790",3,1,348.80,"2011-12-05 15:48:00","2011-12-05 15:48:00","Non-Cohort",1286
"17884",3,20,2649.47,"2009-12-04 16:22:00","2011-12-06 11:33:00","Non-Cohort",4900
"12971",3,116,15218.05,"2009-12-15 19:04:00","2011-12-06 12:20:00","Non-Cohort",564
"16979",3,9,2787.09,"2010-09-15 14:30:00","2011-12-06 12:21:00","Non-Cohort",4119
"14113",3,16,6156.75,"2009-12-07 10:44:00","2011-12-06 12:18:00","Non-Cohort",1574
"15097",3,3,587.05,"2010-05-05 14:22:00","2011-12-05 14:03:00","Non-Cohort",2451
"12753",3,6,21024.01,"2010-12-12 11:44:00","2011-12-06 11:40:00","Non-Cohort",372
"17744",3,7,2649.14,"2010-11-24 09:34:00","2011-12-06 12:11:00","Non-Cohort",4787
"17666",3,5,2047.80,"2010-06-30 12:03:00","2011-12-06 09:06:00","Non-Cohort",4721
"14562",3,26,6314.30,"2010-02-07 14:10:00","2011-12-06 11:05:00","Non-Cohort",1970
"14608",3,10,3263.44,"2009-12-06 12:34:00","2011-12-05 16:52:00","Non-Cohort",2009
"12367",3,1,150.90,"2011-12-05 16:48:00","2011-12-05 16:48:00","Non-Cohort",21
"14825",3,24,4696.28,"2010-04-06 14:14:00","2011-12-06 11:38:00","Non-Cohort",2206
"15061",3,127,124982.13,"2009-12-01 12:18:00","2011-12-06 12:06:00","Non-Cohort",2418
"14543",3,39,11958.76,"2009-12-01 13:47:00","2011-12-06 10:32:00","Non-Cohort",1952
"13199",3,66,15921.30,"2009-12-05 10:11:00","2011-12-06 12:30:00","Non-Cohort",768
"18005",3,2,226.47,"2011-10-23 14:40:00","2011-12-06 11:51:00","Non-Cohort",5001
"13305",3,16,3616.41,"2010-03-10 14:49:00","2011-12-05 15:15:00","Non-Cohort",855
"17404",3,21,45863.82,"2010-01-07 11:31:00","2011-12-05 16:26:00","Non-Cohort",4487
"16851",3,3,342.45,"2011-10-19 09:48:00","2011-12-05 13:32:00","Non-Cohort",4009
"14121",3,4,2740.30,"2011-10-11 10:39:00","2011-12-06 12:19:00","Non-Cohort",1581
"17593",3,11,8040.52,"2009-12-04 14:35:00","2011-12-06 10:30:00","Non-Cohort",4652
"15690",3,2,239.76,"2011-08-31 11:40:00","2011-12-05 15:59:00","Non-Cohort",2979
"14735",3,55,11899.66,"2009-12-04 11:32:00","2011-12-06 12:09:00","Non-Cohort",2123
"14219",3,3,633.83,"2010-08-03 14:42:00","2011-12-05 16:23:00","Non-Cohort",1666
"15621",3,4,1158.77,"2011-11-18 11:49:00","2011-12-05 14:01:00","Non-Cohort",2914
"15992",3,3,896.60,"2010-09-12 11:52:00","2011-12-06 11:00:00","Non-Cohort",3248
"16949",3,6,1161.27,"2011-01-27 12:11:00","2011-12-06 11:07:00","Non-Cohort",4094
"12921",3,74,33951.65,"2009-12-01 13:43:00","2011-12-06 09:56:00","Non-Cohort",519
"12723",3,5,707.07,"2011-10-05 15:52:00","2011-12-06 10:19:00","Non-Cohort",346
"14547",3,8,3953.95,"2011-10-16 14:35:00","2011-12-06 11:06:00","Non-Cohort",1956
"12877",3,20,2942.14,"2010-01-18 10:23:00","2011-12-06 10:30:00","Non-Cohort",484
"15856",3,52,31871.79,"2009-12-03 14:02:00","2011-12-05 17:09:00","Non-Cohort",3131
"14793",3,2,611.05,"2010-06-22 16:54:00","2011-12-05 16:25:00","Non-Cohort",2179
"12628",3,3,715.61,"2011-10-06 09:28:00","2011-12-05 13:15:00","Non-Cohort",258
"18283",3,22,2658.95,"2010-02-19 17:16:00","2011-12-06 12:02:00","Non-Cohort",5253
"16200",3,12,5594.60,"2009-12-02 15:04:00","2011-12-05 14:40:00","Non-Cohort",3432
"17811",3,47,9351.83,"2010-09-20 11:24:00","2011-12-05 13:46:00","Non-Cohort",4844
"17676",3,10,2409.73,"2010-03-30 10:49:00","2011-12-05 15:16:00","Non-Cohort",4731
"14110",3,33,12959.60,"2009-12-01 09:50:00","2011-12-06 12:26:00","Non-Cohort",1571
"17250",3,2,381.97,"2011-03-23 16:45:00","2011-12-06 12:15:00","Non-Cohort",4362
"12749",3,9,6278.49,"2010-07-06 15:05:00","2011-12-06 09:56:00","Non-Cohort",368
"17218",3,18,3889.39,"2010-01-25 16:12:00","2011-12-05 13:52:00","Non-Cohort",4331
"13079",3,6,419.18,"2010-10-18 14:15:00","2011-12-05 16:53:00","Non-Cohort",659
"18015",3,1,120.03,"2011-12-05 14:49:00","2011-12-05 14:49:00","Non-Cohort",5009
"13881",3,43,44392.50,"2010-03-04 14:41:00","2011-12-06 12:50:00","Non-Cohort",1367
"16620",3,6,1758.93,"2009-12-01 14:35:00","2011-12-06 12:19:00","Non-Cohort",3808
"17706",3,31,19066.07,"2010-01-19 12:13:00","2011-12-05 13:34:00","Non-Cohort",4756
"12994",3,3,902.22,"2011-03-16 08:31:00","2011-12-05 15:43:00","Non-Cohort",583
"15854",3,21,5578.28,"2009-12-10 12:08:00","2011-12-05 13:39:00","Non-Cohort",3129
"15145",3,4,1194.73,"2011-04-05 15:20:00","2011-12-05 17:21:00","Non-Cohort",2497
"16968",3,2,439.43,"2011-08-24 10:51:00","2011-12-05 15:02:00","Non-Cohort",4112
"16057",3,10,3202.07,"2009-12-10 12:38:00","2011-12-05 16:36:00","Non-Cohort",3308
"14655",3,7,3836.73,"2010-04-22 14:29:00","2011-12-06 10:52:00","Non-Cohort",2050
"15907",3,3,881.87,"2011-05-13 13:01:00","2011-12-06 12:21:00","Non-Cohort",3174
"12682",3,51,20648.12,"2009-12-01 09:28:00","2011-12-06 10:00:00","Non-Cohort",308
"16600",3,13,2093.56,"2009-12-18 12:59:00","2011-12-05 16:00:00","Non-Cohort",3789
"17290",3,8,1427.48,"2009-12-13 13:28:00","2011-12-06 12:38:00","Non-Cohort",4392
"14096",3,17,53258.43,"2011-08-30 10:49:00","2011-12-05 17:17:00","Non-Cohort",1558
"12584",3,9,1809.95,"2011-03-04 15:15:00","2011-12-06 09:35:00","Non-Cohort",217
"13021",3,17,4806.66,"2009-12-05 12:02:00","2011-12-05 16:37:00","Non-Cohort",606
"16790",3,6,1520.12,"2011-11-02 11:23:00","2011-12-06 11:53:00","Non-Cohort",3953
"14737",3,4,3554.17,"2010-11-04 11:29:00","2011-12-06 10:16:00","Non-Cohort",2125
"17426",3,13,7606.37,"2010-02-17 13:39:00","2011-12-05 16:12:00","Non-Cohort",4505
"16013",3,84,51615.64,"2009-12-08 10:24:00","2011-12-06 10:36:00","Non-Cohort",3267
"18030",3,2,220.70,"2011-10-28 13:55:00","2011-12-05 16:37:00","Non-Cohort",5022
"16015",3,3,689.41,"2011-10-21 12:56:00","2011-12-06 10:58:00","Non-Cohort",3269
"13001",3,33,24006.60,"2009-12-03 14:43:00","2011-12-05 14:51:00","Non-Cohort",589
"17920",3,54,23563.33,"2009-12-06 10:37:00","2011-12-05 14:29:00","Non-Cohort",4934
"17090",3,13,2986.64,"2010-07-19 16:02:00","2011-12-05 13:44:00","Non-Cohort",4220
"15318",3,1,312.62,"2011-12-06 11:30:00","2011-12-06 11:30:00","Non-Cohort",2649
"12381",4,3,1433.46,"2011-08-12 09:57:00","2011-12-05 12:44:00","Non-Cohort",33
"14060",4,30,8882.30,"2010-03-11 09:47:00","2011-12-05 12:29:00","Non-Cohort",1524
"17827",4,6,2369.42,"2010-03-28 12:20:00","2011-12-04 15:00:00","Non-Cohort",4854
"15358",4,42,16213.65,"2009-12-07 12:19:00","2011-12-05 09:04:00","Non-Cohort",2681
"16513",4,4,874.59,"2011-10-27 14:56:00","2011-12-05 10:18:00","Non-Cohort",3714
"13956",4,5,1019.27,"2011-03-13 12:51:00","2011-12-04 13:20:00","Non-Cohort",1431
"15290",4,26,10355.58,"2010-02-24 10:15:00","2011-12-05 11:39:00","Non-Cohort",2622
"12719",4,2,536.10,"2011-10-05 14:50:00","2011-12-04 13:45:00","Non-Cohort",342
"12673",4,3,1140.02,"2010-11-03 10:46:00","2011-12-04 13:55:00","Non-Cohort",299
"16360",4,6,3349.57,"2011-09-12 13:50:00","2011-12-05 12:16:00","Non-Cohort",3574
"16149",4,3,422.22,"2010-10-06 15:54:00","2011-12-05 11:29:00","Non-Cohort",3388
"12646",4,2,1346.97,"2011-10-21 12:52:00","2011-12-05 10:14:00","Non-Cohort",274
"17131",4,5,2463.17,"2011-09-25 12:42:00","2011-12-04 12:52:00","Non-Cohort",4256
"13417",4,6,1593.89,"2010-02-08 12:39:00","2011-12-05 08:49:00","Non-Cohort",954
"16988",4,2,382.67,"2010-11-25 09:22:00","2011-12-04 16:02:00","Non-Cohort",4127
"18180",4,6,1843.75,"2011-07-20 08:59:00","2011-12-05 08:39:00","Non-Cohort",5155
"15867",4,31,8780.77,"2009-12-14 15:16:00","2011-12-04 13:37:00","Non-Cohort",3142
"12841",4,40,6808.00,"2010-07-08 15:38:00","2011-12-05 11:13:00","Non-Cohort",453
"13736",4,7,2701.27,"2009-12-06 12:07:00","2011-12-04 15:19:00","Non-Cohort",1240
"13704",4,9,2295.31,"2011-09-12 14:40:00","2011-12-04 15:13:00","Non-Cohort",1210
"14075",4,5,1724.87,"2010-08-26 13:42:00","2011-12-05 08:38:00","Non-Cohort",1538
"17173",4,8,3755.65,"2011-07-31 15:26:00","2011-12-04 14:40:00","Non-Cohort",4292
"16535",4,2,952.04,"2010-11-19 13:01:00","2011-12-04 15:18:00","Non-Cohort",3734
"14456",4,9,3000.80,"2011-07-20 13:06:00","2011-12-04 13:59:00","Non-Cohort",1871
"14759",4,3,1625.97,"2011-04-21 10:55:00","2011-12-05 12:03:00","Non-Cohort",2146
"14658",4,2,247.15,"2011-08-14 15:42:00","2011-12-04 15:35:00","Non-Cohort",2053
"17006",4,8,1635.27,"2010-03-05 13:33:00","2011-12-05 12:09:00","Non-Cohort",4140
"16905",4,17,4674.62,"2009-12-10 20:04:00","2011-12-04 14:01:00","Non-Cohort",4054
"15572",4,10,3965.20,"2010-04-14 14:38:00","2011-12-05 10:09:00","Non-Cohort",2869
"12724",4,7,2083.52,"2010-06-22 14:00:00","2011-12-04 16:02:00","Non-Cohort",347
"17402",4,22,4566.41,"2009-12-16 17:40:00","2011-12-05 10:15:00","Non-Cohort",4485
"12913",4,13,6283.24,"2009-12-01 12:18:00","2011-12-05 12:11:00","Non-Cohort",513
"16500",4,9,835.96,"2010-06-14 14:54:00","2011-12-05 12:04:00","Non-Cohort",3703
"15053",4,3,693.95,"2011-03-03 12:06:00","2011-12-05 12:08:00","Non-Cohort",2410
"14931",4,4,864.68,"2011-04-13 09:32:00","2011-12-05 10:19:00","Non-Cohort",2300
"15033",4,10,2538.23,"2011-01-14 13:28:00","2011-12-05 12:40:00","Non-Cohort",2391
"17750",4,9,1694.16,"2011-06-28 15:44:00","2011-12-04 14:09:00","Non-Cohort",4793
"13319",4,58,20974.96,"2009-12-06 14:46:00","2011-12-04 13:34:00","Non-Cohort",869
"15628",4,17,5284.18,"2009-12-13 13:39:00","2011-12-05 10:24:00","Non-Cohort",2921
"14102",4,5,1060.33,"2011-10-26 12:46:00","2011-12-04 15:38:00","Non-Cohort",1564
"14649",4,9,3630.04,"2010-01-20 13:10:00","2011-12-05 12:30:00","Non-Cohort",2044
"16642",4,3,1051.46,"2010-10-20 14:22:00","2011-12-05 11:31:00","Non-Cohort",3827
"17936",4,1,380.13,"2011-12-04 13:32:00","2011-12-04 13:32:00","Non-Cohort",4949
"13126",4,13,3679.03,"2010-03-02 12:24:00","2011-12-05 10:00:00","Non-Cohort",701
"13630",4,7,1995.68,"2011-02-27 12:49:00","2011-12-04 15:16:00","Non-Cohort",1146
"16746",4,42,18010.50,"2009-12-04 13:00:00","2011-12-05 12:33:00","Non-Cohort",3916
"12782",4,11,3770.04,"2010-07-08 13:31:00","2011-12-05 09:16:00","Non-Cohort",400
"17254",4,3,469.48,"2010-11-03 14:00:00","2011-12-05 12:46:00","Non-Cohort",4365
"12925",4,3,729.33,"2010-04-26 10:32:00","2011-12-05 11:11:00","Non-Cohort",523
"16811",4,2,547.07,"2011-11-22 17:19:00","2011-12-05 11:39:00","Non-Cohort",3972
"14194",4,36,18442.87,"2009-12-10 19:18:00","2011-12-05 10:38:00","Non-Cohort",1645
"17579",4,4,744.58,"2010-05-10 14:28:00","2011-12-05 12:28:00","Non-Cohort",4638
"16931",4,23,5032.22,"2010-11-07 13:24:00","2011-12-04 13:15:00","Non-Cohort",4078
"17954",4,19,3697.19,"2009-12-09 13:22:00","2011-12-04 14:15:00","Non-Cohort",4963
"13435",4,9,4431.93,"2010-07-27 16:56:00","2011-12-04 14:59:00","Non-Cohort",972
"16873",4,12,14547.03,"2010-02-09 14:17:00","2011-12-05 12:05:00","Non-Cohort",4027
"15392",4,7,2891.82,"2010-10-04 12:50:00","2011-12-05 11:01:00","Non-Cohort",2710
"16682",4,5,1028.00,"2011-06-05 11:02:00","2011-12-05 12:13:00","Non-Cohort",3862
"12560",4,2,1885.39,"2011-07-19 15:55:00","2011-12-04 13:54:00","Non-Cohort",195
"12490",4,20,8759.64,"2009-12-01 12:52:00","2011-12-04 16:07:00","Non-Cohort",131
"16283",5,8,4256.17,"2010-02-28 13:50:00","2011-12-04 12:08:00","Non-Cohort",3503
"17858",5,30,12458.65,"2009-12-06 15:41:00","2011-12-04 11:56:00","Non-Cohort",4880
"13838",5,10,1690.07,"2010-05-09 11:40:00","2011-12-04 11:00:00","Non-Cohort",1329
"16326",5,24,4601.25,"2010-01-28 13:23:00","2011-12-04 10:11:00","Non-Cohort",3543
"12952",5,4,1382.84,"2011-09-22 16:37:00","2011-12-04 10:35:00","Non-Cohort",548
"14354",5,2,163.62,"2011-11-09 15:36:00","2011-12-04 11:32:00","Non-Cohort",1783
"12827",5,3,430.15,"2011-10-26 15:44:00","2011-12-04 12:17:00","Non-Cohort",440
"13153",5,1,486.22,"2011-12-04 12:14:00","2011-12-04 12:14:00","Non-Cohort",727
"14720",5,3,663.81,"2011-08-05 12:06:00","2011-12-04 12:02:00","Non-Cohort",2112
"13808",5,5,1747.66,"2011-09-04 12:07:00","2011-12-04 12:18:00","Non-Cohort",1302
"17618",5,11,3976.34,"2010-01-24 11:03:00","2011-12-04 11:50:00","Non-Cohort",4675
"16438",5,5,798.35,"2011-09-18 13:31:00","2011-12-04 10:51:00","Non-Cohort",3645
"17114",5,8,739.72,"2011-01-09 11:39:00","2011-12-04 12:17:00","Non-Cohort",4241
"14583",5,8,1660.29,"2010-03-28 15:16:00","2011-12-04 12:32:00","Non-Cohort",1988
"18065",5,28,5816.88,"2009-12-09 16:00:00","2011-12-04 10:30:00","Non-Cohort",5049
"17629",5,10,2425.52,"2010-10-14 13:35:00","2011-12-04 10:56:00","Non-Cohort",4686
"13558",5,4,594.52,"2011-10-02 13:01:00","2011-12-04 11:24:00","Non-Cohort",1082
"13596",5,2,664.11,"2011-11-27 11:57:00","2011-12-04 12:01:00","Non-Cohort",1115
"16561",5,2,511.12,"2011-10-11 09:53:00","2011-12-04 11:50:00","Non-Cohort",3758
"13822",5,2,632.00,"2011-10-30 15:55:00","2011-12-04 12:13:00","Non-Cohort",1315
"16033",5,27,10465.07,"2010-08-11 16:44:00","2011-12-04 12:44:00","Non-Cohort",3286
"15773",5,2,774.52,"2010-10-26 15:27:00","2011-12-04 12:48:00","Non-Cohort",3056
"13953",6,12,6640.68,"2009-12-11 12:58:00","2011-12-02 16:04:00","Non-Cohort",1428
"14865",6,4,92.52,"2009-12-01 16:05:00","2011-12-02 16:25:00","Non-Cohort",2240
"13309",6,6,1706.37,"2010-11-12 12:10:00","2011-12-02 16:34:00","Non-Cohort",859
"14031",6,44,36112.53,"2009-12-03 15:35:00","2011-12-02 17:13:00","Non-Cohort",1495
"12962",6,2,266.39,"2011-08-18 13:38:00","2011-12-02 15:55:00","Non-Cohort",555
"12668",6,9,9842.06,"2010-01-31 15:45:00","2011-12-02 15:10:00","Non-Cohort",294
"14023",6,2,584.07,"2011-04-03 15:50:00","2011-12-02 13:58:00","Non-Cohort",1487
"12695",6,7,1371.12,"2010-02-12 13:22:00","2011-12-02 13:22:00","Non-Cohort",320
"15570",6,25,8672.44,"2010-03-28 14:04:00","2011-12-02 14:47:00","Non-Cohort",2867
"14788",6,3,1156.32,"2010-04-22 18:16:00","2011-12-02 17:06:00","Non-Cohort",2174
"16103",6,22,6002.76,"2010-01-08 12:08:00","2011-12-02 14:16:00","Non-Cohort",3347
"17221",6,5,976.62,"2010-04-11 15:34:00","2011-12-02 13:35:00","Non-Cohort",4334
"12704",6,8,1740.84,"2011-06-23 10:20:00","2011-12-02 13:15:00","Non-Cohort",328
"16989",6,6,1133.25,"2011-07-12 09:11:00","2011-12-02 16:39:00","Non-Cohort",4128
"13868",6,2,3192.54,"2011-11-01 12:45:00","2011-12-02 16:32:00","Non-Cohort",1355
"12970",6,10,1452.54,"2009-12-04 14:19:00","2011-12-02 14:30:00","Non-Cohort",563
"13560",6,1,171.42,"2011-12-02 13:11:00","2011-12-02 13:11:00","Non-Cohort",1084
"15271",6,24,4458.29,"2010-08-05 14:57:00","2011-12-02 14:11:00","Non-Cohort",2606
"14560",6,44,6050.44,"2009-12-02 10:15:00","2011-12-02 15:22:00","Non-Cohort",1968
"13780",6,3,732.07,"2010-10-28 19:51:00","2011-12-02 13:49:00","Non-Cohort",1278
"18055",6,14,10110.59,"2010-10-22 13:27:00","2011-12-02 14:25:00","Non-Cohort",5042
"17567",6,9,4519.16,"2010-09-24 10:48:00","2011-12-02 15:48:00","Non-Cohort",4627
"18245",6,20,6236.23,"2010-03-08 15:26:00","2011-12-02 14:48:00","Non-Cohort",5218
"15123",6,5,4656.17,"2010-03-16 09:49:00","2011-12-02 13:12:00","Non-Cohort",2477
"18174",6,2,162.50,"2010-04-15 12:17:00","2011-12-02 16:56:00","Non-Cohort",5150
"13458",6,16,11850.62,"2010-11-16 14:01:00","2011-12-02 15:29:00","Non-Cohort",992
"17686",6,9,8296.81,"2010-06-24 09:49:00","2011-12-02 15:39:00","Non-Cohort",4740
"14250",6,3,1904.05,"2011-09-11 13:44:00","2011-12-02 14:30:00","Non-Cohort",1695
"13884",6,10,1788.93,"2010-08-26 19:57:00","2011-12-02 16:30:00","Non-Cohort",1370
"15078",6,52,17091.37,"2009-12-04 12:03:00","2011-12-02 15:41:00","Non-Cohort",2433
"13017",6,1,204.00,"2011-12-02 15:53:00","2011-12-02 15:53:00","Non-Cohort",603
"14493",6,10,4993.76,"2010-03-08 08:33:00","2011-12-02 16:14:00","Non-Cohort",1904
"17584",6,6,5294.42,"2010-01-25 08:17:00","2011-12-02 17:12:00","Non-Cohort",4643
"16474",6,7,1750.46,"2011-07-17 14:51:00","2011-12-02 13:02:00","Non-Cohort",3680
"13969",6,35,12820.36,"2010-03-25 13:15:00","2011-12-02 15:11:00","Non-Cohort",1439
"15539",6,1,538.46,"2011-12-02 13:36:00","2011-12-02 13:36:00","Non-Cohort",2839
"14594",6,2,363.33,"2010-12-01 13:54:00","2011-12-02 13:28:00","Non-Cohort",1997
"15769",6,46,84183.52,"2009-12-11 09:58:00","2011-12-02 13:52:00","Non-Cohort",3053
"16359",6,16,2379.40,"2010-02-16 10:39:00","2011-12-02 17:04:00","Non-Cohort",3573
"17086",6,6,2050.08,"2011-10-07 11:22:00","2011-12-02 13:54:00","Non-Cohort",4217
"14428",6,5,1209.37,"2011-01-18 16:39:00","2011-12-02 13:17:00","Non-Cohort",1846
"15547",6,26,9989.15,"2009-12-06 13:40:00","2011-12-02 12:52:00","Non-Cohort",2847
"17450",7,51,233643.91,"2010-09-27 16:59:00","2011-12-01 13:29:00","Non-Cohort",4527
