"customer_id","recency_days","frequency_completed","cancellation_count","monetary_gross","monetary_net","avg_interval_whole_day","avg_interval_fractional_day","distinct_variants_purchased","distinct_families_purchased","order_return_rate_pct","line_item_return_rate_pct"
"12705",14,13,8,11114.10,10906.00,42.8,43.18,319,305,38.1,4.4
"12707",291,1,0,603.42,603.42,NULL,NULL,33,33,0.0,0.0
"12708",29,18,11,4559.66,4381.72,40.2,40.70,129,126,37.9,8.3
"12709",2,32,21,29487.18,28708.10,22.6,23.07,187,180,39.6,15.3
"12710",96,3,1,1023.02,1004.57,51.5,52.46,74,73,25.0,2.6
"12711",611,2,0,1213.05,1213.05,65.0,65.02,55,54,0.0,0.0
"12712",22,21,7,5985.03,5801.78,34.6,35.09,125,123,25.0,6.4
"12713",0,1,0,794.55,794.55,NULL,NULL,37,35,0.0,0.0
"12714",8,12,0,12815.71,12815.71,65.5,66.02,435,403,0.0,0.0
"12715",105,1,0,263.36,263.36,NULL,NULL,19,19,0.0,0.0
"12716",3,2,0,963.49,963.49,129.0,129.81,59,59,0.0,0.0
"12717",150,3,0,1058.91,1058.91,219.0,219.50,59,58,0.0,0.0
"12718",70,1,0,202.25,202.25,NULL,NULL,18,18,0.0,0.0
"12719",4,2,1,572.95,536.10,59.0,59.95,33,32,33.3,7.5
"12720",2,29,10,6905.28,6710.49,17.6,18.00,261,260,25.6,4.7
"12721",31,8,2,3635.08,3555.83,62.3,62.86,182,174,20.0,4.9
"12722",84,4,2,979.63,886.33,21.0,21.71,49,49,33.3,7.1
"12723",3,5,0,707.07,707.07,15.0,15.44,52,52,0.0,0.0
"12724",4,7,0,2083.52,2083.52,87.8,88.35,93,90,0.0,0.0
"12725",370,3,0,1906.76,1906.76,106.0,106.54,91,87,0.0,0.0
"12726",27,11,0,3690.60,3690.60,59.0,59.59,62,62,0.0,0.0
"12727",10,10,1,4905.53,4890.53,71.1,71.56,131,124,9.1,0.5
"12728",70,5,0,926.17,926.17,77.8,78.04,47,46,0.0,0.0
"12729",113,1,0,417.01,417.01,NULL,NULL,25,25,0.0,0.0
"12730",521,1,0,703.25,703.25,NULL,NULL,46,44,0.0,0.0
"12731",23,17,2,25631.71,25540.21,38.6,39.01,136,130,10.5,0.5
"12732",179,1,0,218.26,218.26,NULL,NULL,11,11,0.0,0.0
"12733",233,4,2,2424.02,2325.97,151.3,151.71,116,112,33.3,3.1
"12734",352,3,0,603.65,603.65,19.5,19.99,16,15,0.0,0.0
"12735",314,2,0,689.57,689.57,21.0,21.97,37,37,0.0,0.0
"12736",332,1,0,144.00,144.00,NULL,NULL,3,3,0.0,0.0
"12738",371,1,0,137.35,137.35,NULL,NULL,10,10,0.0,0.0
"12739",98,2,0,2421.23,2421.23,295.0,295.14,83,80,0.0,0.0
"12740",63,1,0,427.60,427.60,NULL,NULL,27,27,0.0,0.0
"12741",532,1,0,236.07,236.07,NULL,NULL,15,15,0.0,0.0
"12742",599,1,1,1201.52,1185.02,NULL,NULL,67,60,50.0,1.5
"12743",133,2,0,540.13,540.13,0.0,0.01,114,110,0.0,0.0
"12744",55,8,0,13158.16,13158.16,76.1,76.42,244,238,0.0,0.0
"12745",486,2,0,723.85,723.85,87.0,87.73,20,20,0.0,0.0
"12746",527,1,2,254.55,230.85,NULL,NULL,17,17,66.7,15.0
"12747",1,26,6,8898.48,8786.53,28.8,29.20,85,79,18.8,3.1
"12748",0,322,21,49173.79,46671.23,1.9,2.29,2283,2138,6.1,1.0
"12749",3,9,7,6847.36,6278.49,64.1,64.72,259,259,43.8,15.1
"12750",128,1,0,275.88,275.88,NULL,NULL,15,15,0.0,0.0
"12751",444,1,0,268.27,268.27,NULL,NULL,61,60,0.0,0.0
"12752",80,1,0,4366.78,4366.78,NULL,NULL,53,50,0.0,0.0
"12753",3,6,5,21429.39,21024.01,67.4,67.99,132,128,45.5,14.3
"12754",235,3,0,3010.74,3010.74,36.0,36.47,49,49,0.0,0.0
"12755",249,11,10,5236.26,2629.50,40.9,41.30,34,32,47.6,45.2
"12756",86,1,0,112.08,112.08,NULL,NULL,4,4,0.0,0.0
"12757",15,9,1,4176.75,4161.75,23.9,24.47,235,230,10.0,0.3
"12758",116,7,1,9903.24,9779.00,103.2,103.64,187,179,12.5,1.3
"12759",51,8,0,4618.74,4618.74,97.1,97.60,205,199,0.0,0.0
"12760",455,1,0,317.80,317.80,NULL,NULL,20,20,0.0,0.0
"12761",464,1,0,712.95,712.95,NULL,NULL,25,24,0.0,0.0
"12762",7,2,0,1702.52,1702.52,17.0,17.83,61,61,0.0,0.0
"12763",137,2,0,494.08,494.08,230.0,230.93,16,16,0.0,0.0
"12764",316,1,0,1693.88,1693.88,NULL,NULL,45,45,0.0,0.0
"12765",471,6,0,1299.58,1299.58,33.4,33.83,48,45,0.0,0.0
"12766",3,9,2,8134.99,8093.14,50.1,50.50,252,251,18.2,1.0
"12767",375,1,0,949.82,949.82,NULL,NULL,43,40,0.0,0.0
"12768",431,1,1,168.69,0.00,NULL,NULL,10,9,50.0,50.0
"12769",238,1,0,1143.60,1143.60,NULL,NULL,32,30,0.0,0.0
"12770",210,2,5,3246.45,2981.45,245.0,245.91,19,19,71.4,22.2
"12771",464,1,1,226.30,206.50,NULL,NULL,14,14,50.0,6.7
"12772",59,1,0,752.47,752.47,NULL,NULL,54,53,0.0,0.0
"12773",563,1,1,124.25,0.00,NULL,NULL,6,6,50.0,50.0
"12774",535,1,0,83.70,83.70,NULL,NULL,5,5,0.0,0.0
"12775",16,7,1,1551.12,1516.32,64.8,65.35,54,53,12.5,1.3
"12776",667,1,0,27.50,27.50,NULL,NULL,3,3,0.0,0.0
"12777",457,1,0,519.45,519.45,NULL,NULL,26,26,0.0,0.0
"12778",19,9,0,1541.68,1541.68,72.4,72.88,76,75,0.0,0.0
"12779",20,14,7,6474.11,6158.60,53.3,53.78,142,135,33.3,6.3
"12780",598,1,0,322.40,322.40,NULL,NULL,19,19,0.0,0.0
"12781",21,2,2,786.74,671.72,221.0,221.08,24,24,50.0,14.3
"12782",4,11,3,3862.24,3770.04,50.8,51.48,141,141,21.4,6.1
"12783",1,4,0,1295.87,1295.87,24.0,24.34,74,73,0.0,0.0
"12784",14,2,0,1511.15,1511.15,513.0,513.99,120,120,0.0,0.0
"12785",2,3,2,904.40,883.31,183.0,183.50,41,41,40.0,3.6
"12786",609,1,0,668.50,668.50,NULL,NULL,17,16,0.0,0.0
"12787",9,4,0,799.18,799.18,134.0,134.58,29,29,0.0,0.0
"12788",462,4,0,384.90,384.90,21.3,21.68,19,19,0.0,0.0
"12789",64,3,0,225.35,225.35,314.0,314.03,4,4,0.0,0.0
"12790",191,2,1,546.85,518.45,218.0,218.05,35,35,33.3,7.9
"12791",373,5,0,656.83,656.83,62.3,62.69,15,15,0.0,0.0
"12792",256,2,0,715.01,715.01,278.0,278.03,38,38,0.0,0.0
"12793",334,3,0,745.53,745.53,33.0,33.48,33,32,0.0,0.0
"12794",52,2,0,860.41,860.41,45.0,45.12,43,42,0.0,0.0
"12795",18,1,0,318.48,318.48,NULL,NULL,13,13,0.0,0.0
"12796",627,1,0,351.00,351.00,NULL,NULL,6,5,0.0,0.0
"12797",359,2,4,468.08,387.43,58.0,58.92,26,25,66.7,17.6
"12798",9,4,0,8510.93,8510.93,136.7,137.05,27,27,0.0,0.0
"12799",528,1,0,219.35,219.35,NULL,NULL,15,11,0.0,0.0
"12800",469,2,0,500.25,500.25,206.0,206.13,30,30,0.0,0.0
"12801",477,1,1,871.82,831.87,NULL,NULL,49,49,50.0,2.0
"12802",183,5,2,2186.42,2120.42,94.0,94.25,106,100,28.6,1.5
"12803",392,1,0,1017.81,1017.81,NULL,NULL,54,53,0.0,0.0
"12804",465,2,0,325.37,325.37,34.0,34.92,60,58,0.0,0.0
"12805",381,4,0,1230.95,1230.95,97.3,97.71,43,42,0.0,0.0
"12806",571,2,0,2558.96,2558.96,16.0,16.13,56,54,0.0,0.0
"12807",382,1,1,250.35,229.95,NULL,NULL,15,15,50.0,6.3
"12808",36,5,0,748.70,748.70,106.0,106.50,45,45,0.0,0.0
"12809",167,3,5,1384.34,1333.74,234.0,234.93,74,72,62.5,9.3
"12810",534,2,0,534.99,534.99,142.0,142.04,32,28,0.0,0.0
"12811",261,4,0,893.90,893.90,54.7,55.31,46,45,0.0,0.0
"12812",44,1,0,229.64,229.64,NULL,NULL,15,15,0.0,0.0
"12813",501,3,0,1621.80,1621.80,95.0,95.85,36,36,0.0,0.0
"12814",101,1,0,85.92,85.92,NULL,NULL,1,1,0.0,0.0
"12815",147,2,0,863.46,863.46,50.0,50.87,37,34,0.0,0.0
"12816",95,2,0,452.20,452.20,80.0,80.97,26,26,0.0,0.0
"12817",280,3,0,570.98,570.98,76.0,76.66,15,15,0.0,0.0
"12818",177,1,1,1182.08,1157.88,NULL,NULL,13,13,50.0,13.3
"12819",457,1,0,540.52,540.52,NULL,NULL,19,19,0.0,0.0
"12820",2,11,2,2689.52,2647.94,72.6,73.11,131,128,15.4,1.8
"12821",213,2,0,220.80,220.80,397.0,397.03,13,13,0.0,0.0
"12822",70,2,1,948.88,918.98,16.0,16.85,41,41,33.3,2.1
"12823",74,18,0,6501.50,6501.50,35.2,35.58,1,1,0.0,0.0
"12824",59,1,0,397.12,397.12,NULL,NULL,25,25,0.0,0.0
"12825",520,2,0,518.63,518.63,120.0,120.15,20,20,0.0,0.0
"12826",2,12,2,2800.75,2784.20,64.9,65.36,93,88,14.3,2.5
"12827",5,3,0,430.15,430.15,19.0,19.43,19,18,0.0,0.0
"12828",2,6,0,1018.71,1018.71,25.0,25.54,46,45,0.0,0.0
"12829",321,3,1,385.30,345.35,106.0,106.92,17,17,25.0,5.0
"12830",37,6,0,6814.64,6814.64,26.2,26.81,13,13,0.0,0.0
"12831",261,3,0,451.11,451.11,100.0,100.44,16,15,0.0,0.0
"12832",31,2,0,383.03,383.03,65.0,65.99,27,26,0.0,0.0
"12833",144,1,0,417.38,417.38,NULL,NULL,24,24,0.0,0.0
"12834",282,1,0,312.38,312.38,NULL,NULL,18,18,0.0,0.0
"12835",417,41,8,5996.83,5972.19,7.2,7.72,138,127,16.3,1.6
"12836",58,15,2,6559.73,6520.58,48.0,48.50,280,271,11.8,1.0
"12837",172,2,0,662.66,662.66,396.0,396.04,83,75,0.0,0.0
"12838",33,10,2,2975.91,2953.46,61.6,62.12,230,225,16.7,1.1
"12839",2,26,4,9669.12,9529.72,28.8,29.21,156,154,13.3,1.6
"12840",143,7,4,4041.97,4013.87,87.8,88.46,109,107,36.4,2.8
"12841",4,40,2,6958.20,6808.00,12.7,13.20,307,297,4.8,3.0
"12842",69,4,0,1917.99,1917.99,222.3,222.43,45,44,0.0,0.0
"12843",65,28,4,6461.87,6219.07,24.0,24.48,127,119,12.5,4.0
"12844",28,4,0,648.60,648.60,187.7,188.02,88,86,0.0,0.0
"12845",266,4,0,354.09,354.09,7.3,7.66,26,26,0.0,0.0
"12847",21,2,0,1609.00,1609.00,365.0,365.02,100,96,0.0,0.0
"12848",675,1,0,208.00,208.00,NULL,NULL,16,13,0.0,0.0
"12849",30,6,0,3015.98,3015.98,111.6,112.00,122,121,0.0,0.0
"12850",445,1,0,330.00,330.00,NULL,NULL,2,2,0.0,0.0
"12851",96,2,0,280.76,280.76,380.0,380.89,71,71,0.0,0.0
"12852",289,1,1,311.55,299.75,NULL,NULL,17,17,50.0,15.0
"12853",107,11,5,3907.50,3728.50,53.4,53.80,111,111,31.3,5.7
"12854",78,7,4,2970.97,2899.32,107.8,108.33,188,180,36.4,3.7
"12855",372,4,0,612.84,612.84,9.3,9.88,65,65,0.0,0.0
"12856",7,6,2,2170.78,2153.53,10.8,11.19,155,154,25.0,1.0
"12857",210,6,1,3688.00,3684.25,94.0,94.56,71,69,14.3,0.8
"12858",382,1,0,147.27,147.27,NULL,NULL,36,32,0.0,0.0
"12859",458,1,0,575.10,575.10,NULL,NULL,21,16,0.0,0.0
"12860",692,1,0,54.22,54.22,NULL,NULL,16,15,0.0,0.0
"12861",619,1,0,68.25,68.25,NULL,NULL,4,4,0.0,0.0
"12862",425,2,0,984.62,984.62,69.0,69.85,119,116,0.0,0.0
"12863",51,6,1,2792.55,2775.55,106.8,107.40,24,23,14.3,2.0
"12864",137,2,0,299.57,299.57,369.0,369.82,5,5,0.0,0.0
"12865",25,4,1,3323.47,3303.31,149.7,150.03,156,153,20.0,0.5
"12866",282,3,0,1092.35,1092.35,109.0,109.55,57,57,0.0,0.0
"12867",25,13,3,7829.26,7782.91,57.5,58.08,365,352,18.8,1.1
"12868",185,8,0,2043.76,2043.76,29.1,29.58,86,85,0.0,0.0
"12869",681,1,0,337.67,337.67,NULL,NULL,35,35,0.0,0.0
"12870",365,3,1,1676.95,1662.05,124.0,124.48,85,83,25.0,2.1
"12871",83,3,0,744.02,744.02,177.5,177.59,13,13,0.0,0.0
"12872",326,12,1,3283.96,3276.81,36.7,37.24,217,209,7.7,0.5
"12873",281,3,0,2027.30,2027.30,199.5,199.61,33,33,0.0,0.0
"12874",384,2,1,873.42,858.42,169.0,169.11,43,43,33.3,2.1
"12875",142,5,0,1356.99,1356.99,138.3,138.53,2,2,0.0,0.0
"12876",57,4,1,3751.79,3738.59,177.0,177.65,116,110,20.0,0.6
"12877",3,20,0,2942.14,2942.14,35.6,36.16,149,144,0.0,0.0
"12878",17,2,1,854.99,841.64,29.0,29.96,38,36,33.3,4.1
"12879",44,3,1,573.22,552.57,23.0,23.50,7,7,25.0,16.7
"12880",381,2,0,640.13,640.13,192.0,192.95,32,31,0.0,0.0
"12881",275,1,0,298.00,298.00,NULL,NULL,7,7,0.0,0.0
"12882",8,2,0,1463.04,1463.04,24.0,24.21,12,12,0.0,0.0
"12883",24,4,0,703.47,703.47,21.3,21.59,39,39,0.0,0.0
"12884",87,1,0,309.05,309.05,NULL,NULL,7,7,0.0,0.0
"12885",62,3,1,1175.22,1158.27,30.0,30.04,66,66,25.0,1.4
"12886",67,2,1,1378.40,1351.09,151.0,151.95,75,75,33.3,4.7
"12887",383,1,0,222.40,222.40,NULL,NULL,13,13,0.0,0.0
"12888",213,2,2,354.12,313.77,41.0,41.06,4,4,50.0,28.6
"12889",380,4,2,385.46,365.66,40.0,40.36,25,25,33.3,7.4
"12890",23,2,0,706.02,706.02,363.0,363.14,124,118,0.0,0.0
"12891",185,11,1,840.50,819.50,46.9,47.39,2,2,8.3,8.3
"12892",396,1,0,263.38,263.38,NULL,NULL,18,18,0.0,0.0
"12893",30,1,0,176.55,176.55,NULL,NULL,27,27,0.0,0.0
"12894",574,1,0,157.35,157.35,NULL,NULL,21,21,0.0,0.0
"12895",41,2,1,372.80,347.30,44.0,44.22,22,21,33.3,8.3
"12897",204,4,0,514.25,514.25,112.7,113.00,10,9,0.0,0.0
"12898",463,2,0,296.21,296.21,195.0,195.81,27,27,0.0,0.0
"12899",413,1,0,366.40,366.40,NULL,NULL,17,17,0.0,0.0
"12900",421,1,0,340.33,340.33,NULL,NULL,13,13,0.0,0.0
"12901",8,28,6,17654.54,16316.14,9.2,9.70,30,30,17.6,5.7
"12902",264,1,0,138.68,138.68,NULL,NULL,10,10,0.0,0.0
"12903",428,1,0,833.53,833.53,NULL,NULL,41,40,0.0,0.0
"12904",17,2,0,496.06,496.06,154.0,154.05,59,59,0.0,0.0
"12905",576,2,1,1018.42,1011.82,105.0,105.83,52,52,33.3,1.8
"12906",11,5,0,2919.81,2919.81,16.5,16.70,55,55,0.0,0.0
"12907",395,2,1,508.91,440.36,98.0,98.90,23,23,33.3,13.8
"12908",175,5,1,1776.00,1386.00,113.0,113.50,1,1,16.7,16.7
"12909",39,8,5,3103.19,3034.77,87.4,87.72,120,117,38.5,6.0
"12910",22,13,1,5796.52,5747.02,49.5,49.84,75,73,7.1,0.7
"12911",551,1,0,1651.72,1651.72,NULL,NULL,220,210,0.0,0.0
"12912",2,5,0,1662.30,1662.30,8.8,9.47,17,17,0.0,0.0
"12913",4,13,0,6283.24,6283.24,60.8,61.17,52,52,0.0,0.0
"12914",400,1,0,223.98,223.98,NULL,NULL,9,9,0.0,0.0
"12915",148,4,4,975.10,885.20,146.3,146.89,46,42,50.0,11.8
"12916",138,7,1,4479.73,4455.93,90.3,90.99,82,81,12.5,1.1
"12917",127,6,2,4359.20,4329.50,120.0,120.42,45,39,25.0,5.7
"12919",7,6,2,1335.19,1301.44,31.8,32.24,34,34,25.0,3.8
"12920",16,4,0,486.64,486.64,235.7,235.99,59,59,0.0,0.0
"12921",3,74,29,35233.24,33951.65,9.7,9.99,322,308,28.2,4.9
"12922",160,1,0,405.38,405.38,NULL,NULL,28,27,0.0,0.0
"12923",63,3,0,769.17,769.17,255.0,255.53,53,48,0.0,0.0
"12924",87,12,2,2461.45,2415.20,58.0,58.37,55,55,14.3,2.7
"12925",4,3,0,729.33,729.33,294.0,294.01,46,46,0.0,0.0
"12926",410,4,0,1523.59,1523.59,104.3,104.69,201,192,0.0,0.0
"12927",394,1,0,197.31,197.31,NULL,NULL,11,11,0.0,0.0
"12928",34,12,0,4304.89,4304.89,46.2,46.74,94,91,0.0,0.0
"12929",121,1,1,117.85,105.10,NULL,NULL,8,8,50.0,11.1
"12930",77,2,2,415.80,409.90,93.0,93.08,20,19,50.0,7.4
"12931",21,57,11,92347.34,71546.97,12.4,12.80,37,37,16.2,20.7
"12932",538,8,0,1698.56,1698.56,17.9,18.32,69,61,0.0,0.0
"12933",23,8,3,1636.63,1576.88,100.3,100.71,227,222,27.3,1.4
"12934",736,1,0,181.65,181.65,NULL,NULL,2,2,0.0,0.0
"12935",1,15,4,4243.86,4182.01,42.8,43.22,113,113,21.1,2.3
"12936",16,4,1,1063.90,1012.90,20.0,20.38,56,56,20.0,1.6
"12937",14,9,0,3097.61,3097.61,89.8,90.12,128,123,0.0,0.0
"12938",25,1,0,114.14,114.14,NULL,NULL,9,9,0.0,0.0
"12939",63,20,0,25264.80,25264.80,32.9,33.27,24,21,0.0,0.0
"12940",45,2,2,899.69,862.44,33.0,33.08,87,84,50.0,4.0
"12941",723,1,0,377.49,377.49,NULL,NULL,27,26,0.0,0.0
"12942",130,3,0,675.60,675.60,117.0,117.11,68,68,0.0,0.0
"12943",300,2,2,496.50,489.00,47.0,47.12,22,22,50.0,7.4
"12944",35,2,0,604.51,604.51,319.0,319.02,29,29,0.0,0.0
"12945",287,2,0,900.11,900.11,367.0,367.96,47,45,0.0,0.0
"12946",436,1,0,324.45,324.45,NULL,NULL,20,20,0.0,0.0
"12947",143,6,5,1603.99,1407.29,45.6,45.95,83,83,45.5,5.8
"12948",15,9,1,2317.43,2306.18,89.8,90.15,89,88,10.0,1.6
"12949",30,22,6,15526.70,15391.00,33.3,33.61,347,338,21.4,1.4
"12950",1,3,0,1843.00,1843.00,10.5,10.99,13,12,0.0,0.0
"12951",8,15,5,3213.72,3164.42,48.9,49.28,110,106,25.0,3.5
"12952",5,4,1,1387.79,1382.84,24.0,24.25,64,64,20.0,1.3
"12953",9,2,0,828.81,828.81,512.0,512.82,45,44,0.0,0.0
"12954",638,1,0,162.45,162.45,NULL,NULL,10,10,0.0,0.0
"12955",0,11,3,4757.16,4734.26,26.3,26.63,81,81,21.4,1.6
"12956",305,4,0,521.89,521.89,138.7,139.29,42,42,0.0,0.0
"12957",3,13,8,8706.97,8628.42,59.5,59.91,402,391,38.1,2.0
"12958",399,2,0,467.34,467.34,182.0,183.00,45,43,0.0,0.0
"12959",483,1,0,150.95,150.95,NULL,NULL,8,8,0.0,0.0
"12960",413,4,0,1322.07,1322.07,81.7,82.61,49,48,0.0,0.0
"12961",378,1,0,211.99,211.99,NULL,NULL,37,37,0.0,0.0
"12962",6,2,0,266.39,266.39,106.0,106.10,15,15,0.0,0.0
"12963",7,12,1,3235.79,3162.59,45.8,46.45,129,126,7.7,3.3
"12964",436,1,0,132.24,132.24,NULL,NULL,26,26,0.0,0.0
"12965",88,1,0,769.81,769.81,NULL,NULL,108,107,0.0,0.0
"12966",9,1,0,160.18,160.18,NULL,NULL,10,10,0.0,0.0
"12967",2,3,2,2938.52,2472.37,12.0,12.67,47,44,40.0,17.7
"12968",111,1,0,135.95,135.95,NULL,NULL,5,5,0.0,0.0
"12969",602,1,0,122.45,122.45,NULL,NULL,5,5,0.0,0.0
"12970",6,10,0,1452.54,1452.54,80.8,80.89,279,276,0.0,0.0
"12971",3,116,3,15704.60,15218.05,5.8,6.27,102,96,2.5,0.7
"12972",413,4,2,1161.20,1115.95,81.7,82.59,69,69,33.3,9.4
"12973",413,1,0,385.55,385.55,NULL,NULL,6,6,0.0,0.0
"12974",197,2,0,408.95,408.95,367.0,367.91,27,23,0.0,0.0
"12975",429,6,2,2100.09,1993.99,59.0,59.39,92,92,25.0,5.1
"12976",211,8,0,3156.38,3156.38,64.4,64.82,106,105,0.0,0.0
"12977",155,4,0,513.88,513.88,118.0,118.34,54,52,0.0,0.0
"12978",384,5,1,2502.82,2496.07,85.8,86.02,126,116,16.7,0.6
"12979",728,1,1,517.70,479.54,NULL,NULL,56,51,50.0,1.8
"12980",155,21,5,16245.78,15909.39,28.5,29.00,7,6,19.2,11.9
"12981",29,2,0,372.22,372.22,103.0,103.91,12,12,0.0,0.0
"12982",239,8,9,2744.81,2562.12,51.4,51.99,139,137,52.9,16.8
"12983",597,1,0,490.08,490.08,NULL,NULL,30,30,0.0,0.0
"12984",18,1,0,97.50,97.50,NULL,NULL,4,4,0.0,0.0
"12985",0,2,1,1239.38,1215.62,27.0,27.92,73,72,33.3,2.6
"12986",402,10,2,2729.84,1998.34,28.4,28.78,61,60,16.7,27.7
"12987",73,5,1,1312.21,1298.51,153.3,153.77,61,61,16.7,2.9
"12988",291,1,0,505.82,505.82,NULL,NULL,75,68,0.0,0.0
"12989",2,33,6,13551.75,12846.80,22.3,22.69,50,49,15.4,7.6
"12990",30,7,0,955.50,955.50,97.3,98.01,9,7,0.0,0.0
"12991",22,3,0,764.82,764.82,183.0,183.04,45,45,0.0,0.0
"12992",724,1,0,93.35,93.35,NULL,NULL,6,6,0.0,0.0
"12993",22,8,2,1259.63,1191.26,90.6,90.89,57,56,20.0,7.3
"12994",3,3,2,974.42,902.22,131.5,132.15,52,52,40.0,16.4
"12995",77,1,1,211.32,200.72,NULL,NULL,3,3,50.0,40.0
"12996",375,1,0,355.50,355.50,NULL,NULL,22,22,0.0,0.0
"12997",21,8,8,2110.91,2065.11,83.7,84.31,65,65,50.0,11.6
"12998",492,3,1,920.08,897.38,80.0,80.42,58,57,25.0,4.9
"12999",195,3,0,455.88,455.88,24.0,24.56,25,25,0.0,0.0
"13000",106,4,1,1032.50,965.00,205.7,206.25,57,56,20.0,4.6
"13001",3,33,4,24042.65,24006.60,22.3,22.87,300,285,10.8,0.5
"13002",317,3,0,414.13,414.13,58.0,58.07,19,19,0.0,0.0
"13003",105,3,0,149.05,149.05,54.0,54.55,4,4,0.0,0.0
"13004",11,36,10,11650.85,11143.99,19.9,20.37,417,402,21.7,4.9
"13005",173,4,2,999.68,935.03,94.0,94.64,41,41,33.3,6.7
"13006",55,1,0,81.57,81.57,NULL,NULL,4,4,0.0,0.0
"13007",579,1,0,175.25,175.25,NULL,NULL,11,11,0.0,0.0
"13008",322,3,4,612.13,543.28,199.5,199.96,31,30,57.1,10.3
"13009",672,1,0,234.00,234.00,NULL,NULL,4,3,0.0,0.0
"13010",373,2,0,330.12,330.12,274.0,274.15,10,10,0.0,0.0
"13011",371,1,0,50.55,50.55,NULL,NULL,3,3,0.0,0.0
"13012",8,11,3,2957.83,2581.28,57.6,58.30,95,94,21.4,11.6
"13013",0,29,2,11097.43,11073.48,25.4,25.86,289,282,6.5,0.6
"13014",2,11,7,5381.08,5220.83,41.8,42.20,140,138,38.9,7.0
"13015",52,11,3,6579.78,6459.08,54.4,54.99,260,255,21.4,2.8
"13016",72,3,0,789.89,789.89,24.5,24.98,39,38,0.0,0.0
"13017",6,1,0,204.00,204.00,NULL,NULL,1,1,0.0,0.0
"13018",15,35,2,9763.16,9742.81,18.2,18.59,401,396,5.4,0.5
"13019",378,6,2,1229.95,1212.95,70.2,70.79,46,46,25.0,3.5
"13020",547,2,3,618.96,606.96,97.0,97.03,38,37,60.0,7.1
"13021",3,17,7,4887.24,4806.66,45.1,45.64,166,165,29.2,3.0
"13022",429,1,0,50.30,50.30,NULL,NULL,4,4,0.0,0.0
"13023",63,3,0,1251.03,1251.03,231.5,232.14,68,68,0.0,0.0
"13024",463,2,1,555.87,535.42,111.0,111.80,26,26,33.3,8.8
"13025",731,1,0,323.39,323.39,NULL,NULL,13,13,0.0,0.0
"13026",0,9,3,1733.08,1697.74,90.0,90.65,52,47,25.0,3.5
"13027",113,19,1,17239.20,17143.20,31.4,31.94,7,7,5.0,1.2
"13028",22,2,1,661.32,659.68,22.0,22.88,40,36,33.3,4.3
"13029",30,5,0,1927.30,1927.30,122.5,123.20,13,13,0.0,0.0
"13030",10,2,0,752.44,752.44,356.0,357.00,76,76,0.0,0.0
"13031",406,5,0,3292.84,3292.84,36.3,36.76,275,263,0.0,0.0
"13032",38,9,2,2815.96,2790.00,50.6,51.01,147,144,18.2,3.3
"13033",356,2,0,220.55,220.55,72.0,72.20,12,11,0.0,0.0
"13034",54,3,0,756.82,756.82,172.5,173.44,42,42,0.0,0.0
"13035",57,3,1,1364.20,1328.95,178.0,178.86,27,27,25.0,6.7
"13036",684,1,0,307.10,307.10,NULL,NULL,6,5,0.0,0.0
"13037",137,12,4,3914.95,3842.55,53.8,54.36,181,172,25.0,3.7
"13038",79,3,0,908.46,908.46,104.5,105.06,24,24,0.0,0.0
"13039",583,4,0,1010.73,1010.73,45.3,46.00,37,37,0.0,0.0
"13040",8,2,0,676.99,676.99,24.0,24.86,38,38,0.0,0.0
"13041",450,4,0,799.13,799.13,46.0,46.38,23,21,0.0,0.0
"13042",583,3,1,1488.59,1454.84,66.5,66.96,164,156,25.0,0.5
"13043",253,1,1,516.42,471.57,NULL,NULL,13,13,50.0,7.1
"13044",290,11,2,4848.05,4818.35,40.3,40.90,356,341,15.4,0.5
"13045",98,3,0,808.92,808.92,193.0,193.54,41,40,0.0,0.0
"13046",30,3,0,949.25,949.25,212.5,212.91,50,47,0.0,0.0
"13047",45,23,17,8423.58,8110.09,30.0,30.32,190,183,42.5,10.2
"13048",13,9,4,4049.13,4000.08,83.0,83.38,125,120,30.8,1.9
"13049",63,4,1,1408.24,1384.14,111.7,112.33,19,19,20.0,7.1
"13050",8,34,20,11877.29,11525.54,20.9,21.51,512,487,37.0,3.5
"13051",578,2,0,155.80,155.80,40.0,40.92,4,4,0.0,0.0
"13052",211,7,0,3118.48,3118.48,73.2,73.68,160,156,0.0,0.0
"13053",621,1,0,127.65,127.65,NULL,NULL,17,15,0.0,0.0
"13055",63,4,2,2321.11,2292.51,117.0,117.09,145,145,33.3,2.5
"13056",550,1,0,209.48,209.48,NULL,NULL,18,18,0.0,0.0
"13057",529,3,1,709.59,528.24,50.5,50.57,34,31,25.0,4.8
"13058",24,3,0,271.40,271.40,63.0,63.51,5,4,0.0,0.0
"13059",249,10,2,2291.77,2261.22,40.6,40.99,155,147,16.7,1.5
"13060",253,1,0,307.53,307.53,NULL,NULL,15,15,0.0,0.0
"13061",71,1,0,248.61,248.61,NULL,NULL,10,10,0.0,0.0
"13062",190,1,0,346.98,346.98,NULL,NULL,11,11,0.0,0.0
"13063",480,1,0,188.40,188.40,NULL,NULL,12,12,0.0,0.0
"13064",12,6,0,1666.84,1666.84,115.2,115.82,58,56,0.0,0.0
"13065",372,5,1,1055.05,1050.10,43.3,43.55,49,48,16.7,1.6
"13066",23,2,1,470.80,430.90,7.0,7.83,48,48,33.3,2.0
"13067",81,3,0,508.51,508.51,181.5,182.00,24,24,0.0,0.0
