"customer_id","recency_days","frequency_completed","monetary_gross"
"16877",11,6,846.62
"16878",24,1,13.30
"16880",30,8,1813.21
"16881",66,1,432.00
"16882",66,3,705.12
"16883",186,19,2246.06
"16884",37,4,1070.97
"16885",14,4,683.35
"16886",444,1,134.00
"16887",34,3,658.17
"16888",400,3,434.20
"16889",194,6,2526.65
"16890",476,3,277.91
"16891",1,11,1727.94
"16892",0,7,754.75
"16893",366,2,249.47
"16894",501,3,1306.96
"16895",64,5,1102.90
"16896",554,1,103.95
"16897",298,2,289.78
"16898",25,5,885.21
"16899",7,8,1695.77
"16900",11,3,882.16
"16901",728,1,204.26
"16902",115,1,1706.88
"16903",28,3,1041.75
"16904",3,20,4656.56
"16905",4,17,4704.27
"16906",81,7,1410.07
"16907",28,9,1470.89
"16908",721,1,252.59
"16909",63,1,379.14
"16910",3,8,1508.96
"16911",626,2,255.25
"16912",22,15,4460.51
"16913",289,3,423.91
"16914",35,1,183.76
"16915",8,11,1543.18
"16916",23,4,896.12
"16917",276,2,1851.88
"16918",49,16,3206.54
"16919",155,24,4909.66
"16920",410,1,355.45
"16921",60,3,409.21
"16922",572,1,611.08
"16923",11,32,13157.13
"16924",20,3,829.89
"16925",539,1,125.65
"16926",370,5,1169.61
"16927",115,3,543.05
"16928",79,26,3798.08
"16929",3,7,1295.39
"16930",25,3,378.89
"16931",4,23,5032.22
"16932",52,3,412.55
"16933",0,9,3099.30
"16934",54,6,2083.14
"16935",381,3,530.86
"16936",25,2,548.29
"16937",498,1,196.25
"16938",8,9,6995.36
"16939",488,3,433.85
"16940",51,8,6427.66
"16941",611,1,33.00
"16942",12,9,1904.99
"16943",211,3,816.73
"16944",609,1,101.36
"16945",21,33,8548.16
"16946",382,5,1222.04
"16947",235,4,946.71
"16948",138,7,868.77
"16949",3,6,1286.27
"16950",56,10,3533.77
"16951",122,3,1277.75
"16952",108,5,795.83
"16953",29,1,20.80
"16954",0,20,6081.88
"16955",184,6,1120.31
"16956",8,1,308.74
"16957",238,2,416.64
"16958",434,1,778.49
"16959",86,1,117.35
"16960",38,8,1988.93
"16961",115,3,794.56
"16962",409,1,251.04
"16963",186,1,110.55
"16964",732,2,207.85
"16965",226,1,192.07
"16966",7,7,2154.97
"16967",188,1,319.02
"16968",3,2,439.43
"16969",38,3,650.41
"16970",625,1,71.40
"16971",37,1,357.21
"16972",382,2,749.00
"16973",385,1,127.00
"16974",522,2,365.50
"16975",413,3,926.12
"16976",266,1,251.52
"16977",394,4,496.00
"16978",77,3,768.88
"16979",3,9,2859.74
"16980",254,3,1422.83
"16982",60,1,384.06
"16983",12,11,3490.53
"16984",77,9,10350.53
"16985",16,23,10923.16
"16986",29,11,4888.75
"16987",2,11,2499.45
"16988",4,2,382.67
"16989",6,6,1133.25
"16990",218,2,344.00
"16991",420,1,1041.21
"16992",10,13,5476.50
"16993",462,2,1950.95
"16995",371,NULL,NULL
"16996",29,9,2123.61
"16997",287,3,702.00
"16998",149,5,402.00
"16999",22,2,484.82
"17000",395,2,406.30
"17001",0,19,6640.80
"17002",72,7,2571.55
"17003",401,4,828.21
"17004",45,4,2324.36
"17005",470,2,622.36
"17006",4,8,1635.27
"17007",50,7,1120.10
"17008",428,1,81.36
"17009",550,1,242.06
"17010",16,1,195.36
"17011",29,3,671.70
"17012",724,1,360.61
"17014",7,3,583.43
"17015",28,3,1838.61
"17016",576,1,552.40
"17017",2,29,12576.99
"17018",40,6,2287.70
"17019",10,11,3586.99
"17020",541,2,935.62
"17021",441,6,1182.22
"17022",30,2,260.00
"17023",416,3,800.18
"17024",44,3,95.85
"17025",60,5,1349.67
"17026",184,3,175.83
"17027",78,9,1310.63
"17028",580,3,1593.83
"17029",110,7,2137.30
"17030",63,1,146.87
"17031",11,6,2773.85
"17032",602,5,2896.69
"17033",85,4,1332.79
"17034",15,5,1276.42
"17035",245,4,613.59
"17036",382,1,176.90
"17037",77,1,1267.32
"17038",29,2,743.17
"17039",603,1,1954.99
"17040",137,2,463.25
"17041",26,6,1655.20
"17042",2,5,1036.58
"17043",31,8,2593.65
"17044",8,12,11962.30
"17045",112,5,827.68
"17046",156,5,1906.07
"17047",84,6,2289.23
"17048",114,7,2071.68
"17049",2,19,9942.53
"17050",95,10,4348.46
"17051",193,4,706.49
"17052",27,1,399.09
"17053",128,1,498.48
"17054",27,5,1356.33
"17055",445,1,232.85
"17056",737,1,128.60
"17057",595,1,288.79
"17058",81,3,1179.89
"17059",29,9,4864.57
"17060",265,1,234.24
"17061",73,11,5232.23
"17062",313,6,884.71
"17063",8,13,3638.53
"17064",58,3,855.45
"17065",637,2,194.70
"17066",725,1,228.34
"17067",724,3,454.54
"17068",11,47,8980.18
"17069",27,14,5517.23
"17070",113,2,437.42
"17071",8,13,3793.71
"17072",624,1,273.35
"17073",17,4,1444.84
"17074",562,1,203.05
"17075",17,10,2236.63
"17076",35,6,1242.75
"17077",577,1,306.00
"17078",35,2,375.86
"17079",77,1,118.80
"17080",21,7,957.53
"17081",24,6,949.39
"17082",32,6,4732.03
"17083",108,9,4049.79
"17084",34,3,5001.21
"17085",122,28,7839.27
"17086",6,6,2050.08
"17087",737,1,221.53
"17088",27,4,1991.01
"17089",385,1,128.45
"17090",3,13,3080.18
"17091",2,19,7495.75
"17092",49,11,5511.41
"17093",592,1,235.88
"17094",317,2,402.20
"17095",21,7,2572.25
"17096",8,11,3697.93
"17097",1,9,1143.36
"17098",381,3,591.07
"17099",532,1,582.17
"17100",17,2,971.74
"17101",9,7,2507.05
"17102",261,1,25.50
"17103",721,1,424.30
"17104",423,1,474.03
"17105",158,2,665.78
"17106",388,1,481.58
"17107",32,10,16052.72
"17108",663,1,174.95
"17109",28,8,1291.71
"17110",164,3,499.90
"17111",46,2,459.58
"17112",502,1,197.57
"17113",504,6,2305.59
"17114",5,8,801.12
"17115",7,7,2761.49
"17116",647,1,389.78
"17117",287,1,116.20
"17118",317,1,157.02
"17119",2,2,606.91
"17120",232,1,307.46
"17121",402,1,314.74
"17122",118,4,570.50
"17123",161,3,966.67
"17124",184,1,294.24
"17125",49,1,230.50
"17126",151,9,2008.93
"17127",428,5,1155.03
"17128",334,1,157.09
"17129",519,1,31.85
"17131",4,5,2463.17
"17132",451,2,1220.91
"17133",15,12,14622.33
"17134",106,3,625.30
"17135",15,10,1716.38
"17136",661,1,231.68
"17137",415,6,1099.81
"17138",275,7,4417.27
"17139",15,25,19566.76
"17140",246,1,454.12
"17141",417,4,727.58
"17142",238,4,1275.25
"17143",416,2,880.97
"17144",0,2,984.57
"17145",464,4,3120.91
"17146",105,13,5852.64
"17147",22,9,3199.95
"17148",51,1,124.88
"17149",450,1,143.10
"17150",376,6,1357.95
"17151",734,1,231.90
"17152",194,4,2016.50
"17153",23,1,213.78
"17154",74,1,329.34
"17155",17,7,892.46
"17156",483,1,591.87
"17157",7,19,5151.90
"17158",31,5,1980.00
"17159",21,5,2099.59
"17160",30,17,10209.16
"17161",443,1,856.01
"17162",28,10,1715.46
"17163",21,4,699.78
"17164",32,7,2467.35
"17165",283,6,1794.32
"17166",38,2,206.34
"17167",379,3,867.11
"17168",498,1,400.20
"17169",49,3,1156.73
"17170",373,2,178.68
"17171",288,2,384.59
"17172",78,3,956.57
"17173",4,8,3766.60
"17174",217,1,59.90
"17175",43,4,1443.69
"17176",201,3,902.32
"17177",504,1,119.50
"17178",730,1,432.96
"17179",177,6,1507.26
"17180",55,11,2236.77
"17181",56,3,309.85
"17182",422,2,321.30
"17183",7,6,3347.31
"17184",568,2,198.41
"17185",591,3,229.46
"17186",46,2,144.00
"17187",226,2,467.71
"17188",10,13,4592.93
"17189",105,5,953.63
"17190",58,7,1724.73
"17191",27,15,4310.34
"17192",535,1,75.28
"17193",35,9,2310.04
"17194",360,2,776.66
"17195",654,1,562.98
"17196",427,1,327.75
"17197",29,1,1013.01
"17198",23,3,692.22
"17199",581,1,135.04
"17200",386,4,356.71
"17201",53,4,1132.60
"17202",420,1,160.65
"17203",35,10,5564.09
"17204",168,9,5504.69
"17205",53,3,999.35
"17206",52,1,204.24
"17207",651,1,291.77
"17208",395,1,111.15
"17209",648,3,595.70
"17210",392,1,251.72
"17211",26,13,3773.35
"17212",252,3,794.41
"17213",39,13,4869.40
"17214",59,6,1059.12
"17215",463,1,186.15
"17216",553,1,63.60
"17217",233,2,210.10
"17218",3,18,3889.39
"17219",31,2,259.13
"17220",23,21,4451.41
"17221",6,5,976.62
"17222",64,6,1563.61
"17223",309,3,523.04
"17224",500,1,100.86
"17225",581,1,131.15
"17226",308,3,895.47
"17227",18,12,1878.93
"17228",15,13,2820.03
"17229",95,2,318.76
"17230",263,18,9388.49
"17231",11,25,7064.80
"17232",2,2,417.77
"17233",34,3,560.86
"17234",182,1,149.89
"17235",24,8,1562.98
"17236",12,12,1929.26
"17237",10,4,994.13
"17238",2,32,7331.17
"17239",312,4,1189.45
"17240",595,1,130.60
"17241",384,12,2736.64
"17242",107,5,2889.28
"17243",0,69,20184.68
"17244",52,5,1826.04
"17245",204,2,371.63
"17246",546,2,38.92
"17247",14,1,280.09
"17248",119,2,500.54
"17249",428,1,68.03
"17250",3,2,381.97
"17251",362,3,798.98
"17252",116,2,348.91
"17253",17,1,178.26
"17254",4,3,469.48
"17255",40,4,781.70
"17256",106,5,498.93
"17257",435,2,189.78
"17258",396,2,417.30
"17259",147,6,1452.39
"17260",410,1,120.95
"17261",509,1,221.59
"17262",51,11,2488.76
"17263",207,1,63.44
"17264",423,1,268.28
"17265",138,2,550.01
"17266",1,5,501.72
"17267",126,2,317.20
"17268",107,11,1733.89
"17269",385,1,491.81
"17270",468,2,601.45
"17271",735,1,204.30
"17272",41,4,2148.63
"17273",423,1,141.12
"17274",34,2,573.22
"17275",382,1,114.10
"17276",399,1,501.24
"17277",227,2,1065.35
"17278",240,2,271.24
"17279",57,1,187.83
"17280",437,1,118.86
"17281",373,6,797.85
"17282",129,5,2308.54
"17283",378,1,188.46
"17284",59,7,2558.60
"17285",627,2,400.44
"17286",21,3,389.18
"17287",25,21,3826.86
"17288",8,11,2468.43
"17289",31,9,2041.80
"17290",3,8,1427.48
"17291",307,1,550.80
"17292",471,2,271.75
"17293",7,17,3750.63
"17294",668,2,467.79
"17295",28,3,547.00
"17296",729,1,338.13
"17297",16,1,128.18
"17298",100,5,938.36
"17299",11,6,993.23
"17300",390,2,393.64
"17301",20,2,294.39
"17302",14,5,1135.63
"17303",360,1,250.04
"17304",533,1,111.50
"17305",648,1,2135.46
"17306",10,21,9782.35
"17307",364,11,3999.89
"17308",392,2,4511.76
"17309",94,3,320.39
"17310",386,2,1025.10
"17311",77,6,3566.56
"17312",138,3,644.30
"17313",17,1,2328.84
"17314",24,17,4904.43
"17315",0,41,9559.50
"17316",419,1,124.45
"17317",45,3,2600.34
"17318",724,1,157.33
"17319",668,1,29.10
"17320",99,6,2444.85
"17321",7,6,1665.21
"17322",375,5,922.59
"17323",14,12,1547.64
"17324",17,12,2171.07
"17325",279,3,609.57
"17326",407,2,312.35
"17327",409,2,152.35
"17328",672,1,104.70
"17329",13,5,998.53
"17330",22,4,423.80
"17331",123,1,175.20
"17332",527,5,827.77
"17333",85,1,494.25
"17334",300,3,635.15
"17335",383,2,497.04
"17336",471,1,81.12
"17337",150,4,1979.61
"17338",16,17,11880.54
"17339",93,3,302.36
"17340",8,18,19617.95
"17341",156,5,1272.21
"17342",373,4,1227.54
"17343",354,6,1259.94
"17344",45,2,457.36
"17345",14,10,1586.63
"17346",3,26,4991.41
"17347",85,1,228.96
"17348",14,9,2430.99
"17349",178,5,772.41
"17350",7,7,1893.70
"17351",35,12,1964.38
"17352",695,1,36.25
"17353",128,4,3242.00
"17354",50,4,3133.96
"17355",385,1,273.31
"17356",311,5,946.47
"17357",23,2,384.39
"17358",302,5,861.01
"17359",10,2,284.46
"17360",16,6,1200.51
"17361",48,5,871.79
"17362",238,7,1024.04
"17363",394,3,920.46
"17364",0,27,11614.45
"17365",12,15,8179.45
"17366",391,2,1077.24
"17367",237,1,167.55
"17368",22,14,2758.29
"17369",455,1,979.20
"17370",72,4,446.18
"17371",16,6,651.37
"17372",40,27,4316.46
"17373",39,7,1167.50
"17374",218,3,727.11
"17375",189,4,660.55
"17376",70,4,453.64
"17377",23,78,17639.23
"17378",373,1,10.95
"17379",10,1,389.72
"17380",433,3,645.00
"17381",8,38,36398.65
"17382",64,8,902.28
"17383",3,2,304.09
"17384",18,3,507.55
"17385",14,1,256.11
"17386",7,7,2812.77
"17387",19,2,746.81
"17388",77,11,2675.37
"17389",0,61,57215.33
"17390",420,1,149.30
"17391",163,2,508.80
"17392",306,3,579.92
"17393",410,2,381.15
"17394",218,1,203.87
"17395",507,1,97.50
"17396",38,13,8391.60
"17397",21,3,1198.28
"17398",114,3,653.38
"17400",125,8,4623.28
"17401",540,1,114.85
"17402",4,22,4600.56
"17403",35,2,382.87
"17404",3,21,47638.12
"17405",0,3,1031.41
"17406",329,13,4186.95
"17407",411,1,552.90
"17408",162,3,316.09
"17409",184,10,7793.51
"17410",15,5,1214.72
"17411",11,5,1425.38
"17412",2,16,4220.22
"17413",404,2,560.14
"17414",43,6,2249.52
"17415",79,1,507.84
"17416",29,22,17298.45
"17417",548,1,164.18
"17418",41,3,670.06
"17419",10,18,6126.25
"17420",49,6,953.58
"17421",385,3,1059.41
"17422",15,11,3594.76
"17423",44,3,1118.95
"17425",18,2,759.17
"17426",3,13,8077.77
"17427",71,1,100.80
"17428",0,45,31466.76
"17429",120,5,1357.46
"17430",32,4,622.57
"17431",312,1,403.30
"17432",17,9,1728.99
"17433",87,2,569.96
"17434",1,7,2373.82
"17435",410,1,331.35
"17436",1,5,534.06
"17437",529,1,369.68
"17438",246,5,1422.77
"17439",655,1,325.74
"17440",147,4,323.58
"17441",731,1,293.35
"17442",28,15,4620.30
"17443",219,1,534.24
"17444",151,2,2389.10
"17446",176,2,120.90
"17447",39,2,541.53
"17448",528,41,14448.67
"17449",1,13,4865.15
"17450",7,51,244784.25
"17451",0,7,1721.40
"17453",17,2,486.72
"17454",191,10,1547.94
"17455",203,1,131.70
"17456",364,2,975.56
"17457",126,14,5984.81
"17458",14,2,529.58
"17459",42,2,657.30
"17460",78,16,2157.97
"17461",22,3,735.82
"17462",50,2,675.69
"17463",15,7,2535.26
"17464",157,3,907.14
"17465",425,7,2542.79
"17466",9,2,763.28
"17467",394,1,102.60
"17468",9,3,194.80
"17469",15,17,5051.25
"17470",44,11,2626.47
"17471",474,1,321.65
"17472",190,4,922.35
"17473",400,2,607.00
"17474",599,1,1047.00
"17475",78,1,194.37
"17476",392,2,489.86
"17477",612,2,1144.30
"17478",407,2,1272.80
"17479",632,1,389.26
"17480",73,2,882.23
"17481",3,4,1255.59
"17482",486,2,775.64
"17483",64,4,591.73
"17484",575,2,209.57
"17485",737,NULL,NULL
"17486",260,1,396.87
"17487",727,1,160.55
"17488",640,1,336.50
"17489",58,2,376.64
"17490",0,9,2750.50
"17491",0,17,5653.67
"17492",247,3,1122.42
"17493",384,1,100.91
"17494",501,1,54.70
"17495",7,3,806.72
"17496",358,4,1412.89
"17497",389,2,287.25
"17498",75,1,272.22
"17499",289,2,1341.39
"17500",16,3,1138.00
"17501",220,2,288.60
"17502",8,4,689.10
"17503",2,2,558.96
"17504",205,18,9490.17
"17505",161,5,2435.48
"17506",69,1,302.20
"17507",261,2,605.58
"17508",280,8,4579.23
"17509",57,8,6083.64
"17510",24,2,514.56
"17511",2,60,172132.87
"17512",28,18,5467.82
"17513",71,3,1158.80
"17514",127,2,522.00
"17515",30,9,1602.51
"17516",14,6,947.50
"17517",308,1,153.94
"17518",425,2,329.42
"17519",16,15,4774.17
"17520",53,1,546.81
"17521",23,5,1278.06
"17522",1,5,1066.15
"17523",10,4,652.74
"17524",360,3,539.14
"17525",359,3,1161.90
"17526",0,12,3939.24
"17527",53,4,939.37
"17528",0,8,3628.50
"17529",609,2,1240.25
"17530",0,12,2787.10
"17531",189,3,1266.82
"17532",385,1,65.34
"17533",434,1,34.80
"17534",53,5,1668.83
"17535",279,1,164.40
"17536",176,3,364.83
"17537",29,2,887.67
"17538",25,1,98.42
"17539",626,3,1161.84
"17540",8,6,1590.60
"17541",509,1,119.86
"17542",269,3,340.85
"17543",549,1,120.05
"17544",389,3,944.82
"17545",42,6,1409.86
"17547",371,2,727.85
"17548",217,4,731.26
"17549",23,2,148.86
"17550",196,9,2506.64
"17551",358,1,290.34
"17552",59,12,2786.77
"17553",129,4,3757.60
"17554",0,5,1952.45
"17555",19,5,1045.74
"17556",205,2,300.67
"17557",13,4,575.46
"17558",392,1,259.17
"17559",512,1,167.62
"17560",94,9,1895.80
"17561",18,4,703.02
"17562",13,7,1122.38
"17563",577,2,392.38
"17564",23,3,454.01
"17565",586,1,131.83
"17566",7,2,869.77
"17567",6,9,4838.08
"17568",632,1,374.45
"17569",331,1,344.14
"17571",49,5,1629.66
"17572",70,10,652.21
"17573",28,3,380.60
"17574",242,1,185.65
"17575",666,1,171.70
"17576",7,41,8705.60
"17577",644,2,348.75
"17578",190,7,1047.33
"17579",4,4,753.28
"17580",252,5,538.07
"17581",0,43,17951.17
"17582",235,5,1446.95
"17583",559,1,135.95
"17584",6,6,5309.42
"17585",108,7,2064.71
"17586",618,1,167.40
"17587",627,1,173.76
"17588",99,7,2939.55
"17589",59,18,13806.27
"17590",1,3,1466.77
"17591",72,8,2339.32
"17592",738,1,148.30
"17593",3,11,8092.32
"17594",84,4,2497.88
"17595",11,2,386.69
"17596",22,13,4491.46
"17597",213,5,3484.09
"17598",380,1,409.98
"17599",464,1,52.05
"17600",17,1,161.67
"17601",238,2,412.66
"17602",1,14,7354.43
"17603",49,4,1788.38
"17604",216,6,942.38
"17605",589,1,160.75
"17606",736,1,87.30
"17607",375,1,333.81
"17608",32,4,488.06
"17609",40,11,1875.36
"17610",539,5,1511.94
"17611",3,28,8287.53
"17612",52,18,5394.86
"17613",22,14,4544.55
"17614",56,1,386.32
"17615",129,6,721.80
"17616",173,4,734.40
"17617",558,1,385.19
"17618",5,11,4001.64
"17619",311,1,214.37
"17620",59,1,81.44
"17621",20,6,3175.12
"17622",596,2,1130.21
"17623",32,7,2365.77
"17624",14,4,1568.63
"17625",17,8,5978.90
"17626",602,1,254.00
"17627",478,1,296.36
"17628",80,1,75.75
"17629",5,10,2455.52
"17630",169,2,503.60
"17631",1,7,998.49
"17632",716,NULL,NULL
"17633",30,7,2057.39
"17634",35,9,2358.59
"17635",423,3,1265.58
"17636",8,1,285.56
"17637",30,2,547.06
"17638",646,2,842.40
"17639",275,6,615.17
"17640",86,6,3168.94
"17641",738,NULL,NULL
"17642",119,5,1824.49
"17643",372,2,439.70
"17644",0,20,6028.60
"17645",727,NULL,NULL
"17646",218,12,3898.79
"17647",64,3,331.66
"17648",60,5,2216.37
"17649",134,3,1578.89
"17650",20,1,166.08
"17651",11,16,5703.52
"17652",24,12,4867.72
"17653",28,4,1207.56
"17654",276,1,117.55
"17655",10,9,2976.38
"17656",72,5,1674.69
"17657",429,1,126.00
"17658",10,2,595.42
"17659",3,14,3586.99
"17660",140,2,342.22
"17661",640,NULL,NULL
"17662",661,2,412.92
"17663",25,17,5175.83
"17664",18,4,1166.23
"17665",492,1,563.10
"17666",3,5,2047.80
"17667",65,9,3950.70
"17668",0,2,347.75
"17669",42,10,6142.35
"17670",227,1,205.70
"17671",15,5,2009.16
"17672",43,6,5663.74
"17673",0,13,4173.88
"17674",73,2,551.04
"17675",0,70,37642.48
"17676",3,10,2448.64
"17677",1,54,35058.46
"17678",263,2,599.76
"17679",52,7,3577.61
"17680",23,3,497.45
"17681",596,5,731.20
"17682",9,11,4065.28
"17683",385,3,819.01
"17684",43,1,239.41
"17685",16,12,5454.95
"17686",6,9,8296.81
"17687",420,1,432.68
"17688",374,1,304.20
"17689",387,2,317.08
"17690",29,20,6963.80
"17691",357,4,637.55
"17692",126,12,2960.44
"17693",135,1,200.47
"17694",141,3,1695.97
"17695",131,5,1746.04
"17696",37,27,7679.59
"17697",235,1,338.95
"17698",260,1,154.95
"17699",476,2,442.00
"17700",16,14,6679.97
"17701",252,1,417.95
"17702",29,6,3144.04
"17703",34,4,1094.84
"17704",168,2,885.19
"17705",2,11,2083.90
"17706",3,31,20272.15
"17707",184,8,609.30
"17708",187,4,884.18
"17709",169,5,671.01
"17710",423,1,293.50
"17711",10,2,385.10
"17712",44,1,522.91
"17713",381,4,1198.09
"17714",320,5,1410.18
"17715",200,2,489.60
"17716",22,24,15956.97
"17717",420,1,376.92
"17718",231,2,439.18
"17719",37,15,5396.04
"17720",25,10,2666.91
"17721",658,1,307.21
"17722",95,5,3520.22
"17723",126,7,3378.40
"17724",57,3,1033.00
"17725",15,11,3439.08
"17726",394,7,1092.06
"17727",8,1,1060.25
"17728",3,5,4238.76
"17729",595,1,438.65
"17730",2,20,7773.80
"17731",78,6,1708.99
"17732",372,8,2166.42
"17733",38,2,692.19
"17734",53,6,1442.32
"17735",1,26,16790.33
"17736",8,3,377.44
"17737",8,2,168.24
"17738",18,13,4183.56
"17739",11,18,7730.59
"17740",388,6,426.90
"17741",406,2,101.10
"17742",112,11,2098.48
"17743",441,1,229.20
"17744",3,7,2649.14
"17745",477,2,600.34
"17746",234,4,904.18
"17747",99,1,71.40
"17748",526,1,358.15
"17749",177,3,1026.18
"17750",4,9,1694.16
"17751",420,1,157.86
"17752",358,1,80.64
"17753",463,4,382.06
"17754",0,13,4451.22
"17755",423,NULL,NULL
"17756",375,3,728.75
"17757",0,56,9070.10
"17758",18,12,4964.03
"17759",16,5,1260.63
"17760",21,6,746.39
"17761",32,1,712.78
"17762",455,1,129.75
"17763",262,4,86.15
"17764",50,5,1513.57
"17765",158,4,524.00
"17766",380,2,299.61
"17767",14,2,413.05
"17768",7,7,3292.73
"17769",12,17,7053.38
"17770",198,5,1143.27
"17771",56,4,386.93
"17772",10,3,360.75
"17773",513,2,575.37
"17774",96,9,3272.83
"17775",254,1,56.40
"17776",386,2,329.30
"17777",24,3,647.56
"17778",661,1,197.70
"17779",20,3,650.32
"17780",666,3,346.56
"17781",158,2,188.02
"17782",382,2,679.02
"17783",71,3,376.96
"17784",549,1,112.86
"17785",52,3,403.38
"17786",84,2,266.85
"17787",152,4,1817.54
"17788",73,2,1112.95
"17789",280,2,397.15
"17790",26,20,2779.41
"17791",29,1,106.10
"17792",466,2,368.35
"17793",24,1,300.34
"17794",686,2,147.30
"17795",179,2,342.83
"17796",39,7,1236.39
"17797",21,8,1971.87
"17798",581,1,172.17
"17799",21,20,6246.93
"17800",36,9,1186.21
"17801",450,3,770.03
"17802",81,10,4946.22
"17803",391,1,184.66
"17804",375,3,383.78
"17805",73,2,927.03
"17806",10,1,546.04
"17807",394,3,437.87
"17808",548,4,262.64
"17809",15,20,10085.89
"17810",668,2,343.21
"17811",3,47,9513.10
"17812",12,7,911.99
"17813",13,5,1698.07
"17814",374,2,1609.37
"17815",392,1,591.96
"17816",36,6,96.11
"17817",3,6,788.15
"17818",737,1,124.78
"17819",71,12,6021.05
"17820",190,1,180.61
"17821",405,1,334.62
"17822",419,5,2154.08
"17823",420,2,449.25
"17824",50,1,298.40
"17825",598,4,701.96
"17826",373,1,133.34
"17827",4,6,2376.17
"17828",8,4,1165.09
"17829",298,5,4756.74
"17830",1,3,398.70
"17831",32,1,35.40
"17832",49,1,155.37
"17833",722,1,338.46
"17834",414,2,689.67
"17835",2,3,342.24
"17836",46,1,109.83
"17837",41,8,1535.33
"17838",26,13,5604.64
"17839",41,1,318.15
"17840",443,1,175.90
"17841",1,211,68508.15
"17842",601,1,430.69
"17843",302,2,312.65
"17844",106,1,51.56
"17845",554,4,596.09
"17847",515,2,125.74
"17848",80,30,3538.46
"17849",217,8,1063.76
"17850",301,155,51208.87
"17851",421,6,1552.35
"17852",11,5,657.81
"17853",406,3,1596.29
"17854",184,6,1068.50
"17855",372,1,208.97
"17856",1,4,1418.03
"17857",2,23,25769.54
"17858",5,30,12518.65
"17859",304,1,141.92
"17860",368,4,717.39
"17861",2,18,5088.29
"17862",323,4,1254.89
"17863",58,12,5360.48
"17864",12,5,876.57
"17865",30,46,26310.09
"17866",142,3,1134.95
"17867",29,14,1560.72
"17868",385,1,227.15
"17869",106,7,813.64
"17870",1,13,2753.29
"17871",204,5,1068.95
"17872",381,1,235.87
"17873",79,18,6135.95
"17874",184,6,683.46
"17875",687,1,167.10
"17876",399,3,3424.02
"17877",169,1,237.61
"17878",43,3,1378.93
"17879",173,1,178.52
"17880",364,3,824.92
"17881",303,1,133.35
"17882",378,2,291.56
"17883",2,7,988.42
"17884",3,20,2693.47
"17885",11,1,156.34
"17886",31,6,1572.55
"17887",128,1,111.35
"17888",18,25,1807.44
"17889",211,7,746.42
"17890",322,2,586.89
"17891",161,1,203.86
"17892",55,3,244.10
"17893",224,1,107.21
"17894",71,18,2304.16
"17895",43,1,95.45
"17896",22,1,256.32
"17897",172,9,2053.04
"17898",84,4,299.18
"17899",158,1,154.55
"17900",164,2,112.20
"17901",28,3,260.08
"17902",546,1,216.40
"17903",393,1,381.09
"17904",20,1,181.07
"17905",70,13,2168.37
"17906",246,1,72.90
"17907",640,1,291.76
"17908",373,5,1142.47
"17909",736,1,110.05
"17910",725,1,261.70
"17911",8,1,366.23
"17912",309,6,371.60
"17913",58,14,3425.09
"17914",3,1,329.36
"17915",550,1,225.78
"17916",628,2,43.87
"17917",44,3,335.03
"17918",500,3,388.44
"17919",87,2,1840.32
"17920",3,54,23569.88
"17921",63,10,2394.36
"17922",542,1,170.40
"17923",281,3,497.00
"17924",0,8,3257.70
"17925",372,1,244.08
"17926",132,5,1035.49
"17927",721,1,294.00
"17928",44,3,313.16
"17929",10,12,3082.10
"17930",35,13,4275.22
"17931",133,14,3402.24
"17932",28,3,1331.57
"17933",631,1,105.99
"17934",51,3,1049.15
"17935",137,7,683.24
"17936",4,1,380.13
"17937",8,7,4301.22
"17938",419,1,144.29
"17939",159,1,99.14
"17940",48,14,28389.58
"17941",130,4,1433.28
"17942",7,1,77.50
"17944",422,1,74.99
"17945",696,3,359.50
"17946",232,2,149.58
"17947",36,1,176.68
"17948",146,1,358.56
"17949",0,116,107833.48
"17950",71,7,1166.29
"17951",39,4,1340.58
"17952",377,4,788.46
"17953",539,1,148.67
"17954",4,19,3801.83
"17955",198,6,949.90
"17956",248,1,12.75
"17957",65,1,110.72
"17958",116,2,973.88
"17959",591,1,140.75
"17960",170,3,135.08
"17961",20,100,2866.74
"17962",141,4,665.91
"17963",470,4,643.16
"17964",31,2,463.21
"17965",37,29,7002.90
"17966",37,10,1963.92
"17967",371,2,223.42
"17968",373,4,590.44
"17969",165,20,2354.29
"17970",210,1,562.79
"17971",547,1,161.94
"17972",241,1,135.19
"17973",51,1,337.04
"17974",24,6,1739.09
"17975",14,24,6693.03
"17976",371,1,321.79
"17977",28,2,1511.45
"17978",364,4,1159.99
"17979",35,4,729.01
"17980",165,4,1012.72
"17981",410,1,239.12
"17982",680,1,138.18
"17983",394,1,171.71
"17984",144,5,1148.69
"17985",21,1,631.35
"17986",55,1,20.80
"17987",184,5,965.44
"17988",11,13,485.69
"17989",378,1,207.33
"17990",236,6,1527.61
"17991",224,3,298.65
"17992",388,1,252.88
"17993",616,1,225.99
"17994",121,11,2264.03
"17995",281,3,495.48
"17996",379,3,469.73
"17997",73,8,1962.46
"17998",379,3,639.24
"17999",36,3,528.46
"18000",563,1,124.25
"18001",11,6,924.14
"18002",375,4,237.62
"18003",375,1,353.51
"18004",361,1,157.92
"18005",3,2,226.47
"18006",22,4,969.51
"18007",392,1,215.22
"18008",69,23,19759.08
"18009",234,8,2144.23
"18010",256,1,174.80
"18011",372,2,410.79
"18012",722,1,115.30
"18013",154,2,187.29
