"customer_id","cancelled_line_items","total_line_items","line_item_return_rate_pct"
"15721",0,84,0.0
"17723",0,12,0.0
"15041",0,103,0.0
"13740",0,94,0.0
"17181",0,28,0.0
"17294",0,17,0.0
"14578",0,24,0.0
"13788",0,1,0.0
"13508",0,28,0.0
"15012",0,191,0.0
"17941",0,7,0.0
"17812",0,189,0.0
"18254",0,16,0.0
"13346",0,6,0.0
"13691",0,53,0.0
"17117",0,9,0.0
"17195",0,31,0.0
"15851",0,8,0.0
"14946",0,3,0.0
"13114",0,16,0.0
"12805",0,54,0.0
"14742",0,34,0.0
"13169",0,18,0.0
"13928",0,27,0.0
"14721",0,25,0.0
"13303",0,4,0.0
"12444",0,173,0.0
"13698",0,38,0.0
"12892",0,18,0.0
"17823",0,100,0.0
"15090",0,23,0.0
"15572",0,343,0.0
"15800",0,232,0.0
"16828",0,7,0.0
"14787",0,15,0.0
"14033",0,1,0.0
"17919",0,40,0.0
"15668",0,1,0.0
"17890",0,91,0.0
"12884",0,7,0.0
"12575",0,36,0.0
"14363",0,8,0.0
"12861",0,4,0.0
"15273",0,1,0.0
"13022",0,4,0.0
"13547",0,43,0.0
"17721",0,11,0.0
"14434",0,12,0.0
"15970",0,24,0.0
"16312",0,10,0.0
"14545",0,23,0.0
"18021",0,32,0.0
"13686",0,34,0.0
"13182",0,11,0.0
"17185",0,44,0.0
"15957",0,146,0.0
"16997",0,12,0.0
"12707",0,33,0.0
"18196",0,275,0.0
"13305",0,200,0.0
"12927",0,11,0.0
"16413",0,68,0.0
"15982",0,45,0.0
"13429",0,67,0.0
"17122",0,30,0.0
"17349",0,85,0.0
"12405",0,53,0.0
"16126",0,382,0.0
"14153",0,17,0.0
"16081",0,368,0.0
"14310",0,22,0.0
"13174",0,935,0.0
"13344",0,116,0.0
"14435",0,3,0.0
"18039",0,158,0.0
"16062",0,185,0.0
"15006",0,181,0.0
"16907",0,209,0.0
"16884",0,74,0.0
"12724",0,122,0.0
"17194",0,57,0.0
"15726",0,23,0.0
"13888",0,171,0.0
"13172",0,1,0.0
"16771",0,405,0.0
"16524",0,53,0.0
"15047",0,22,0.0
"17502",0,28,0.0
"17626",0,18,0.0
"17055",0,26,0.0
"17845",0,47,0.0
"17089",0,4,0.0
"16251",0,20,0.0
"18160",0,65,0.0
"15262",0,26,0.0
"14977",0,4,0.0
"12743",0,131,0.0
"13540",0,32,0.0
"18088",0,37,0.0
"15876",0,11,0.0
"18121",0,31,0.0
"17249",0,27,0.0
"17142",0,89,0.0
"15817",0,152,0.0
"18182",0,10,0.0
"15191",0,35,0.0
"13926",0,11,0.0
"14954",0,118,0.0
"13710",0,15,0.0
"15318",0,33,0.0
"14818",0,104,0.0
"13561",0,229,0.0
"15679",0,110,0.0
"13764",0,368,0.0
"12515",0,15,0.0
"16035",0,21,0.0
"16974",0,8,0.0
"16773",0,65,0.0
"15165",0,27,0.0
"15421",0,316,0.0
"16601",0,68,0.0
"17245",0,25,0.0
"12964",0,26,0.0
"15565",0,8,0.0
"15642",0,6,0.0
"17070",0,103,0.0
"18157",0,25,0.0
"16944",0,7,0.0
"14900",0,1,0.0
"13801",0,23,0.0
"13128",0,1,0.0
"17433",0,93,0.0
"17541",0,31,0.0
"14705",0,1,0.0
"17916",0,19,0.0
"14266",0,1,0.0
"13560",0,32,0.0
"17933",0,13,0.0
"14012",0,11,0.0
"14357",0,40,0.0
"15828",0,74,0.0
"16832",0,21,0.0
"15936",0,19,0.0
"17666",0,44,0.0
"15695",0,59,0.0
"17664",0,80,0.0
"17770",0,38,0.0
"16460",0,132,0.0
"16856",0,19,0.0
"16322",0,37,0.0
"14052",0,121,0.0
"17660",0,82,0.0
"15203",0,343,0.0
"15069",0,70,0.0
"14965",0,81,0.0
"16175",0,98,0.0
"15636",0,57,0.0
"17216",0,13,0.0
"13848",0,10,0.0
"12981",0,20,0.0
"14368",0,8,0.0
"13805",0,13,0.0
"15693",0,1,0.0
"16849",0,8,0.0
"15366",0,138,0.0
"18103",0,10,0.0
"16587",0,13,0.0
"12411",0,22,0.0
"17545",0,260,0.0
"13565",0,60,0.0
"17403",0,45,0.0
"15259",0,57,0.0
"13142",0,23,0.0
"16970",0,2,0.0
"17301",0,113,0.0
"12403",0,7,0.0
"15232",0,31,0.0
"12604",0,15,0.0
"16569",0,35,0.0
"15665",0,286,0.0
"13673",0,60,0.0
"13253",0,75,0.0
"15008",0,12,0.0
"13938",0,7,0.0
"14538",0,52,0.0
"16371",0,11,0.0
"15515",0,7,0.0
"18066",0,53,0.0
"17266",0,119,0.0
"12446",0,57,0.0
"15701",0,230,0.0
"18139",0,159,0.0
"15857",0,24,0.0
"14015",0,20,0.0
"14444",0,11,0.0
"13052",0,247,0.0
"13744",0,63,0.0
"16827",0,11,0.0
"14729",0,132,0.0
"15930",0,21,0.0
"14398",0,53,0.0
"14070",0,41,0.0
"14117",0,3,0.0
"16439",0,9,0.0
"16659",0,2,0.0
"12661",0,11,0.0
"13841",0,1,0.0
"12774",0,5,0.0
"15790",0,34,0.0
"16294",0,8,0.0
"16284",0,133,0.0
"15192",0,91,0.0
"16844",0,32,0.0
"16564",0,5,0.0
"17590",0,195,0.0
"14332",0,62,0.0
"17875",0,26,0.0
"17868",0,18,0.0
"16489",0,6,0.0
"12765",0,62,0.0
"17248",0,104,0.0
"16182",0,51,0.0
"16847",0,37,0.0
"16324",0,111,0.0
"13589",0,52,0.0
"13073",0,27,0.0
"15517",0,27,0.0
"12397",0,124,0.0
"18236",0,98,0.0
"12491",0,25,0.0
"12497",0,55,0.0
"14583",0,464,0.0
"16329",0,104,0.0
"14749",0,18,0.0
"12858",0,37,0.0
"13031",0,407,0.0
"14058",0,24,0.0
"15703",0,5,0.0
"16036",0,140,0.0
"13490",0,8,0.0
"18244",0,19,0.0
"17710",0,20,0.0
"13886",0,16,0.0
"14579",0,25,0.0
"17047",0,142,0.0
"14706",0,25,0.0
"18100",0,30,0.0
"18150",0,37,0.0
"18212",0,46,0.0
"15794",0,15,0.0
"18008",0,97,0.0
"15870",0,143,0.0
"13277",0,23,0.0
"17788",0,4,0.0
"16688",0,62,0.0
"14892",0,13,0.0
"14592",0,158,0.0
"15526",0,4,0.0
"13746",0,9,0.0
"14753",0,48,0.0
"15541",0,29,0.0
"16582",0,6,0.0
"17533",0,1,0.0
"15844",0,11,0.0
"14468",0,12,0.0
"12932",0,95,0.0
"14724",0,41,0.0
"17980",0,61,0.0
"13259",0,312,0.0
"16885",0,135,0.0
"14652",0,29,0.0
"16877",0,156,0.0
"15229",0,9,0.0
"12622",0,10,0.0
"12702",0,11,0.0
"15064",0,79,0.0
"13867",0,60,0.0
"15419",0,8,0.0
"14222",0,41,0.0
"17388",0,55,0.0
"16784",0,158,0.0
"14920",0,97,0.0
"16002",0,42,0.0
"17280",0,6,0.0
"15853",0,30,0.0
"17842",0,18,0.0
"13775",0,63,0.0
"16836",0,42,0.0
"17341",0,219,0.0
"16461",0,251,0.0
"16088",0,6,0.0
"13083",0,22,0.0
"12789",0,5,0.0
"17862",0,99,0.0
"14218",0,12,0.0
"15511",0,158,0.0
"12659",0,4,0.0
"15522",0,56,0.0
"14007",0,5,0.0
"16483",0,19,0.0
"15114",0,231,0.0
"16301",0,6,0.0
"14069",0,41,0.0
"14610",0,10,0.0
"16069",0,25,0.0
"16480",0,53,0.0
"15795",0,131,0.0
"15503",0,117,0.0
"13907",0,4,0.0
"15656",0,47,0.0
"16513",0,35,0.0
"14344",0,230,0.0
"13752",0,94,0.0
"16442",0,247,0.0
"16135",0,39,0.0
"14585",0,111,0.0
"15588",0,4,0.0
"13570",0,27,0.0
"14072",0,19,0.0
"14470",0,60,0.0
"14452",0,129,0.0
"13161",0,33,0.0
"12470",0,23,0.0
"16453",0,15,0.0
"18137",0,29,0.0
"13568",0,43,0.0
"12796",0,6,0.0
"14651",0,283,0.0
"12580",0,56,0.0
"13215",0,1,0.0
"14863",0,11,0.0
"17654",0,22,0.0
"17535",0,13,0.0
"18079",0,136,0.0
"15417",0,28,0.0
"16539",0,131,0.0
"14566",0,16,0.0
"15624",0,34,0.0
"13177",0,30,0.0
"14200",0,21,0.0
"17877",0,12,0.0
"12370",0,197,0.0
"13507",0,162,0.0
"12966",0,10,0.0
"12862",0,131,0.0
"15068",0,218,0.0
"15616",0,13,0.0
"12676",0,97,0.0
"14999",0,9,0.0
"17766",0,22,0.0
"13226",0,28,0.0
"12680",0,49,0.0
"17978",0,67,0.0
"16412",0,122,0.0
"12499",0,26,0.0
"17510",0,35,0.0
"17123",0,42,0.0
"14169",0,63,0.0
"12877",0,274,0.0
"13486",0,69,0.0
"14053",0,9,0.0
"14731",0,45,0.0
"15175",0,23,0.0
"16551",0,88,0.0
"15741",0,12,0.0
"15286",0,3,0.0
"15556",0,31,0.0
"17222",0,111,0.0
"12364",0,81,0.0
"17616",0,4,0.0
"16521",0,236,0.0
"13953",0,25,0.0
"15408",0,34,0.0
"13366",0,1,0.0
"16788",0,477,0.0
"14360",0,117,0.0
"16740",0,32,0.0
"17939",0,12,0.0
"17286",0,90,0.0
"12718",0,18,0.0
"14549",0,143,0.0
"15330",0,13,0.0
"15734",0,43,0.0
"14743",0,3,0.0
"15884",0,14,0.0
"13427",0,52,0.0
"13132",0,3,0.0
"13731",0,38,0.0
"18251",0,108,0.0
"16896",0,18,0.0
"12726",0,168,0.0
"15496",0,22,0.0
"13840",0,40,0.0
"16968",0,31,0.0
"12368",0,18,0.0
"16105",0,110,0.0
"17515",0,179,0.0
"17934",0,41,0.0
"12800",0,32,0.0
"15466",0,262,0.0
"15438",0,25,0.0
"16264",0,63,0.0
"15452",0,199,0.0
"16443",0,1,0.0
"17614",0,98,0.0
"13681",0,57,0.0
"17456",0,60,0.0
"16511",0,303,0.0
"15265",0,193,0.0
"16965",0,25,0.0
"17482",0,53,0.0
"17639",0,79,0.0
"15167",0,304,0.0
"12630",0,62,0.0
"13669",0,14,0.0
"16477",0,246,0.0
"16469",0,194,0.0
"13056",0,19,0.0
"14712",0,32,0.0
"12784",0,127,0.0
"14500",0,7,0.0
"14285",0,61,0.0
"17138",0,256,0.0
"16119",0,54,0.0
"14570",0,66,0.0
"15894",0,36,0.0
"18149",0,91,0.0
"16778",0,16,0.0
"17471",0,19,0.0
"13245",0,45,0.0
"17395",0,3,0.0
"15571",0,600,0.0
"14622",0,21,0.0
"14807",0,38,0.0
"18143",0,61,0.0
"18206",0,19,0.0
"12881",0,7,0.0
"15145",0,67,0.0
"12667",0,32,0.0
"14836",0,6,0.0
"17493",0,8,0.0
"17585",0,384,0.0
"14991",0,21,0.0
"16655",0,590,0.0
"14464",0,4,0.0
"15169",0,59,0.0
"13812",0,33,0.0
"17910",0,26,0.0
"16874",0,31,0.0
"16004",0,90,0.0
"16930",0,53,0.0
"17583",0,7,0.0
"13810",0,32,0.0
"16380",0,31,0.0
"15166",0,12,0.0
"16257",0,1,0.0
"12970",0,343,0.0
"14123",0,24,0.0
"16673",0,19,0.0
"15396",0,16,0.0
"15062",0,159,0.0
"16429",0,2,0.0
"15217",0,28,0.0
"14312",0,180,0.0
"16374",0,344,0.0
"12422",0,162,0.0
"16530",0,3,0.0
"14819",0,54,0.0
"17826",0,33,0.0
"15803",0,51,0.0
"17039",0,44,0.0
"16515",0,236,0.0
"13942",0,1,0.0
"13156",0,104,0.0
"16932",0,133,0.0
"14528",0,18,0.0
"13600",0,41,0.0
"17260",0,6,0.0
"17247",0,54,0.0
"17310",0,2,0.0
"17642",0,108,0.0
"14728",0,14,0.0
"12448",0,21,0.0
"12443",0,20,0.0
"13302",0,3,0.0
"15431",0,2,0.0
"15404",0,16,0.0
"16916",0,204,0.0
"13270",0,1,0.0
"16044",0,19,0.0
"15170",0,4,0.0
"17335",0,36,0.0
"16009",0,82,0.0
"13572",0,33,0.0
"12396",0,65,0.0
"14856",0,65,0.0
"12386",0,10,0.0
"15530",0,142,0.0
"15174",0,34,0.0
"14758",0,136,0.0
"16552",0,17,0.0
"18002",0,52,0.0
"15954",0,19,0.0
"13880",0,223,0.0
"15094",0,5,0.0
"15444",0,214,0.0
"18106",0,191,0.0
"14650",0,4,0.0
"17357",0,44,0.0
"17312",0,14,0.0
"12894",0,21,0.0
"15288",0,152,0.0
"15237",0,99,0.0
"14029",0,15,0.0
"15410",0,162,0.0
"14899",0,129,0.0
"12627",0,224,0.0
"14212",0,21,0.0
"15472",0,76,0.0
"13551",0,5,0.0
"15959",0,71,0.0
"12937",0,217,0.0
"17120",0,18,0.0
"16162",0,2,0.0
"17351",0,68,0.0
"15612",0,6,0.0
"18284",0,27,0.0
"16895",0,163,0.0
"13274",0,19,0.0
"17052",0,83,0.0
"16172",0,113,0.0
"14865",0,6,0.0
"15356",0,669,0.0
"13232",0,201,0.0
"16268",0,44,0.0
"15506",0,273,0.0
"16377",0,10,0.0
"14697",0,22,0.0
"16431",0,76,0.0
"13606",0,40,0.0
"14822",0,9,0.0
"16432",0,8,0.0
"13033",0,13,0.0
"12819",0,19,0.0
"17253",0,18,0.0
"17764",0,149,0.0
"14354",0,9,0.0
"12959",0,8,0.0
"13654",0,329,0.0
"17800",0,102,0.0
"15553",0,55,0.0
"16275",0,111,0.0
"15401",0,14,0.0
"15209",0,13,0.0
"17269",0,125,0.0
"14046",0,13,0.0
"16185",0,40,0.0
"13133",0,12,0.0
"17995",0,29,0.0
"15451",0,60,0.0
"15056",0,6,0.0
"15593",0,5,0.0
"15927",0,15,0.0
"12717",0,68,0.0
"13509",0,48,0.0
"18240",0,6,0.0
"15569",0,140,0.0
"18185",0,17,0.0
"13278",0,107,0.0
"12689",0,70,0.0
"16516",0,6,0.0
"14841",0,300,0.0
"16840",0,9,0.0
"17074",0,4,0.0
"12810",0,32,0.0
"13574",0,91,0.0
"13949",0,160,0.0
"15375",0,6,0.0
"12366",0,3,0.0
"15063",0,5,0.0
"14548",0,110,0.0
"12824",0,25,0.0
"14406",0,8,0.0
"14317",0,24,0.0
"17163",0,30,0.0
"17004",0,69,0.0
"15334",0,97,0.0
"16667",0,52,0.0
"13838",0,403,0.0
"17903",0,45,0.0
"13747",0,5,0.0
"16405",0,5,0.0
"17631",0,69,0.0
"17470",0,155,0.0
"15448",0,49,0.0
"17369",0,1,0.0
"15316",0,1,0.0
"17598",0,10,0.0
"17227",0,114,0.0
"15328",0,8,0.0
"17234",0,14,0.0
"12814",0,1,0.0
"15071",0,54,0.0
"13721",0,42,0.0
"16644",0,62,0.0
"15740",0,9,0.0
"14484",0,53,0.0
"14171",0,64,0.0
"16141",0,50,0.0
"17207",0,59,0.0
"16850",0,19,0.0
"13428",0,138,0.0
"15310",0,45,0.0
"14336",0,90,0.0
"14246",0,75,0.0
"13625",0,21,0.0
"17187",0,23,0.0
"12538",0,34,0.0
"17182",0,6,0.0
"16709",0,302,0.0
"15756",0,191,0.0
"13977",0,13,0.0
"15657",0,1,0.0
"16532",0,6,0.0
"16624",0,48,0.0
"16816",0,28,0.0
"13973",0,11,0.0
"14263",0,16,0.0
"14998",0,125,0.0
"14638",0,16,0.0
"18179",0,109,0.0
"15459",0,7,0.0
"15599",0,83,0.0
"17082",0,170,0.0
"17219",0,50,0.0
"12441",0,10,0.0
"16821",0,7,0.0
"14432",0,377,0.0
"14975",0,26,0.0
"14283",0,41,0.0
"12554",0,25,0.0
"18004",0,37,0.0
"14960",0,27,0.0
"16012",0,239,0.0
"16458",0,381,0.0
"14486",0,6,0.0
"14730",0,462,0.0
"12545",0,48,0.0
"12883",0,42,0.0
"15133",0,49,0.0
"13404",0,11,0.0
"16095",0,30,0.0
"15634",0,34,0.0
"18042",0,16,0.0
"15821",0,62,0.0
"16599",0,12,0.0
"17571",0,324,0.0
"13387",0,70,0.0
"16090",0,18,0.0
"15962",0,55,0.0
"14823",0,70,0.0
"17073",0,173,0.0
"12939",0,86,0.0
"16017",0,130,0.0
"13992",0,11,0.0
"13108",0,35,0.0
"16468",0,45,0.0
"17140",0,18,0.0
"13322",0,25,0.0
"15127",0,28,0.0
"16963",0,7,0.0
"17902",0,24,0.0
"13438",0,1,0.0
"12701",0,141,0.0
"16096",0,66,0.0
"17236",0,158,0.0
"12761",0,25,0.0
"16112",0,16,0.0
"17917",0,92,0.0
"15116",0,45,0.0
"12551",0,10,0.0
"16577",0,23,0.0
"13437",0,167,0.0
"16287",0,42,0.0
"15623",0,108,0.0
"16561",0,31,0.0
"17363",0,35,0.0
"17367",0,33,0.0
"16282",0,33,0.0
"16881",0,1,0.0
"14160",0,107,0.0
"17336",0,1,0.0
"14985",0,83,0.0
"16440",0,307,0.0
"12752",0,53,0.0
"13761",0,122,0.0
"18022",0,424,0.0
"13389",0,51,0.0
"14230",0,33,0.0
"14979",0,49,0.0
"16519",0,35,0.0
"16769",0,97,0.0
"16787",0,112,0.0
"13354",0,51,0.0
"13210",0,22,0.0
"17329",0,104,0.0
"15425",0,143,0.0
"16344",0,46,0.0
"12609",0,166,0.0
"17781",0,12,0.0
"16785",0,35,0.0
"16311",0,37,0.0
"17560",0,56,0.0
"12738",0,10,0.0
"16617",0,5,0.0
"13563",0,49,0.0
"17352",0,5,0.0
"14061",0,19,0.0
"13006",0,4,0.0
"14689",0,13,0.0
"14833",0,7,0.0
"15947",0,29,0.0
"15539",0,41,0.0
"17000",0,30,0.0
"14980",0,24,0.0
"16423",0,18,0.0
"14427",0,44,0.0
"18123",0,56,0.0
"13331",0,12,0.0
"14726",0,15,0.0
"14984",0,54,0.0
"17176",0,42,0.0
"18117",0,71,0.0
"13657",0,16,0.0
"13524",0,27,0.0
"14095",0,1,0.0
"17254",0,147,0.0
"17647",0,12,0.0
"16459",0,5,0.0
"12777",0,26,0.0
"13705",0,74,0.0
"14278",0,13,0.0
"15548",0,23,0.0
"16363",0,5,0.0
"16387",0,87,0.0
"16020",0,46,0.0
"17392",0,69,0.0
"15235",0,178,0.0
"12762",0,67,0.0
"16106",0,6,0.0
"15204",0,9,0.0
"17394",0,4,0.0
"14369",0,26,0.0
"13311",0,26,0.0
"16414",0,63,0.0
"14816",0,4,0.0
"17263",0,23,0.0
"17099",0,40,0.0
"13978",0,15,0.0
"17882",0,53,0.0
"17849",0,50,0.0
"12452",0,20,0.0
"13332",0,21,0.0
"17670",0,11,0.0
"18104",0,38,0.0
"15531",0,219,0.0
"16425",0,21,0.0
"14467",0,303,0.0
"16361",0,104,0.0
"15582",0,44,0.0
"17876",0,4,0.0
"13754",0,21,0.0
"13759",0,25,0.0
"15390",0,77,0.0
"13045",0,45,0.0
"16018",0,56,0.0
"15742",0,41,0.0
"14006",0,77,0.0
"17518",0,77,0.0
"17144",0,48,0.0
"17012",0,36,0.0
"14890",0,57,0.0
"17516",0,191,0.0
"17569",0,29,0.0
"12378",0,301,0.0
"17453",0,19,0.0
"15744",0,3,0.0
"15478",0,67,0.0
"16497",0,337,0.0
"12537",0,42,0.0
"16758",0,22,0.0
"14957",0,28,0.0
"12596",0,25,0.0
"13122",0,55,0.0
"16651",0,6,0.0
"12629",0,43,0.0
"16433",0,34,0.0
"17242",0,84,0.0
"16681",0,49,0.0
"14489",0,100,0.0
"17150",0,92,0.0
"14161",0,277,0.0
"16902",0,44,0.0
"17543",0,13,0.0
"13789",0,18,0.0
"16338",0,11,0.0
"17110",0,49,0.0
"13879",0,25,0.0
"17489",0,29,0.0
"17407",0,23,0.0
"15566",0,12,0.0
"16588",0,71,0.0
"14637",0,7,0.0
"13944",0,35,0.0
"16397",0,9,0.0
"15399",0,50,0.0
"12821",0,13,0.0
"15250",0,3,0.0
"14674",0,14,0.0
"15637",0,41,0.0
"16632",0,27,0.0
"13260",0,8,0.0
"15748",0,36,0.0
"13571",0,673,0.0
"13989",0,86,0.0
"16340",0,357,0.0
"13688",0,5,0.0
"17634",0,296,0.0
"17854",0,118,0.0
"15293",0,19,0.0
"16181",0,11,0.0
"17206",0,7,0.0
"14260",0,51,0.0
"13492",0,50,0.0
"16613",0,30,0.0
"18028",0,4,0.0
"18180",0,119,0.0
"17371",0,143,0.0
"13235",0,58,0.0
"16608",0,121,0.0
"13067",0,32,0.0
"12400",0,11,0.0
"12453",0,43,0.0
"14042",0,21,0.0
"17257",0,14,0.0
"14259",0,5,0.0
"14228",0,38,0.0
"13891",0,99,0.0
"16290",0,124,0.0
"13661",0,17,0.0
"14021",0,90,0.0
"13618",0,13,0.0
"17045",0,53,0.0
"14491",0,17,0.0
"16132",0,17,0.0
"15119",0,14,0.0
"14458",0,45,0.0
"15470",0,4,0.0
"15272",0,286,0.0
"14921",0,78,0.0
"16548",0,6,0.0
"16925",0,18,0.0
"13543",0,47,0.0
"18052",0,16,0.0
"12399",0,103,0.0
"16957",0,16,0.0
"15928",0,11,0.0
"13111",0,12,0.0
"13374",0,16,0.0
"18261",0,21,0.0
"13779",0,27,0.0
"16953",0,1,0.0
"14075",0,80,0.0
"14571",0,30,0.0
"12389",0,49,0.0
"17233",0,58,0.0
"17699",0,19,0.0
"17153",0,14,0.0
"13575",0,46,0.0
"15890",0,10,0.0
"12828",0,56,0.0
"12925",0,50,0.0
"12641",0,9,0.0
"14281",0,7,0.0
"16663",0,1,0.0
"18213",0,15,0.0
"18007",0,50,0.0
"16534",0,36,0.0
"17986",0,1,0.0
"18184",0,1,0.0
"12478",0,35,0.0
"17079",0,2,0.0
"17944",0,25,0.0
"16526",0,35,0.0
"16627",0,20,0.0
"15300",0,28,0.0
"17748",0,17,0.0
"13262",0,50,0.0
"17467",0,4,0.0
"15414",0,39,0.0
"13679",0,50,0.0
"15675",0,35,0.0
"18003",0,23,0.0
"16831",0,6,0.0
"15692",0,12,0.0
"14055",0,33,0.0
"14353",0,25,0.0
"17772",0,96,0.0
"15102",0,27,0.0
"17568",0,62,0.0
"12904",0,71,0.0
"14874",0,6,0.0
"14240",0,61,0.0
"14504",0,107,0.0
"16694",0,3,0.0
"15124",0,31,0.0
"16373",0,29,0.0
"17657",0,7,0.0
"13843",0,18,0.0
"17638",0,3,0.0
"16620",0,94,0.0
"13249",0,35,0.0
"13990",0,16,0.0
"16977",0,28,0.0
"16060",0,24,0.0
"17475",0,14,0.0
"16249",0,69,0.0
"16616",0,33,0.0
"14036",0,38,0.0
"14597",0,95,0.0
"15968",0,79,0.0
"13383",0,1,0.0
"15256",0,10,0.0
"12550",0,56,0.0
"17131",0,134,0.0
"16671",0,6,0.0
"16409",0,775,0.0
"15103",0,35,0.0
"14956",0,4,0.0
"17991",0,37,0.0
"12671",0,44,0.0
"14720",0,37,0.0
"15866",0,43,0.0
"15132",0,52,0.0
"16664",0,8,0.0
"16343",0,78,0.0
"13286",0,49,0.0
"14355",0,60,0.0
"16391",0,302,0.0
"13419",0,16,0.0
"16209",0,67,0.0
"17913",0,465,0.0
"17417",0,16,0.0
"16205",0,196,0.0
"15507",0,45,0.0
"14324",0,41,0.0
"17321",0,271,0.0
"18076",0,8,0.0
"16865",0,16,0.0
"13200",0,46,0.0
"15492",0,35,0.0
"12482",0,202,0.0
"15457",0,58,0.0
"15780",0,29,0.0
"13917",0,18,0.0
"17328",0,6,0.0
"17777",0,190,0.0
"13934",0,31,0.0
"14022",0,47,0.0
"15210",0,67,0.0
"13399",0,15,0.0
"15180",0,52,0.0
"13645",0,5,0.0
"13748",0,58,0.0
"16055",0,8,0.0
"15943",0,12,0.0
"14252",0,10,0.0
"17430",0,37,0.0
"18000",0,6,0.0
"17161",0,52,0.0
"12573",0,119,0.0
"14838",0,70,0.0
"17966",0,113,0.0
"17318",0,17,0.0
"15362",0,40,0.0
"14813",0,138,0.0
"13194",0,10,0.0
"12934",0,2,0.0
"12817",0,22,0.0
"13398",0,39,0.0
"15285",0,6,0.0
"16855",0,19,0.0
"13144",0,6,0.0
"16815",0,73,0.0
"13678",0,16,0.0
"17112",0,47,0.0
"16051",0,12,0.0
"13504",0,22,0.0
"13373",0,358,0.0
"16935",0,69,0.0
"17565",0,30,0.0
"13382",0,86,0.0
"16888",0,52,0.0
"12361",0,25,0.0
"14780",0,27,0.0
"18080",0,2,0.0
"17105",0,90,0.0
"13765",0,16,0.0
"16411",0,181,0.0
"15709",0,27,0.0
"13866",0,7,0.0
"17018",0,37,0.0
"16378",0,23,0.0
"16475",0,28,0.0
"17656",0,82,0.0
"17293",0,241,0.0
"13628",0,16,0.0
"17316",0,35,0.0
"15659",0,21,0.0
"13275",0,48,0.0
"12602",0,12,0.0
"14951",0,20,0.0
"13046",0,56,0.0
"18005",0,53,0.0
"13439",0,167,0.0
"14931",0,38,0.0
"15651",0,60,0.0
"17936",0,72,0.0
"16507",0,38,0.0
"12568",0,4,0.0
"16744",0,236,0.0
"14091",0,13,0.0
"14752",0,5,0.0
"12772",0,54,0.0
"18017",0,4,0.0
"17953",0,19,0.0
"15199",0,51,0.0
"13817",0,22,0.0
"18122",0,355,0.0
"14908",0,14,0.0
"15055",0,81,0.0
"18132",0,62,0.0
"15872",0,188,0.0
"13229",0,10,0.0
"15155",0,24,0.0
"13475",0,86,0.0
"13665",0,106,0.0
"13467",0,98,0.0
"13003",0,6,0.0
"14786",0,7,0.0
"17331",0,1,0.0
"15765",0,25,0.0
"12557",0,53,0.0
"15074",0,72,0.0
"17513",0,18,0.0
"16430",0,27,0.0
"13716",0,21,0.0
"13516",0,61,0.0
"14386",0,7,0.0
"15848",0,34,0.0
"14785",0,3,0.0
"16922",0,122,0.0
"14384",0,3,0.0
"13897",0,59,0.0
"13586",0,20,0.0
"14155",0,6,0.0
"17210",0,53,0.0
"12360",0,211,0.0
"13095",0,6,0.0
"14694",0,15,0.0
"16236",0,20,0.0
"14966",0,151,0.0
"18068",0,1,0.0
"12830",0,38,0.0
"13127",0,15,0.0
"13538",0,142,0.0
"16472",0,39,0.0
"16024",0,83,0.0
"15798",0,83,0.0
"17937",0,43,0.0
"17268",0,30,0.0
"12711",0,58,0.0
"17561",0,191,0.0
"15371",0,1,0.0
"17784",0,23,0.0
"17542",0,64,0.0
"14790",0,145,0.0
"15009",0,180,0.0
"17507",0,88,0.0
"13912",0,7,0.0
"17554",0,88,0.0
"15508",0,92,0.0
"16437",0,21,0.0
"15557",0,19,0.0
"17474",0,6,0.0
"14529",0,213,0.0
"16666",0,48,0.0
"14179",0,157,0.0
"17853",0,105,0.0
"17478",0,40,0.0
"12620",0,91,0.0
"17704",0,31,0.0
"17967",0,61,0.0
"12653",0,86,0.0
"12950",0,23,0.0
"12969",0,5,0.0
"15185",0,21,0.0
"17742",0,85,0.0
"18099",0,19,0.0
"17246",0,6,0.0
"16540",0,29,0.0
"17418",0,42,0.0
"14784",0,27,0.0
"16937",0,49,0.0
"13818",0,5,0.0
"12871",0,18,0.0
"17384",0,20,0.0
"15000",0,77,0.0
"17963",0,109,0.0
"13412",0,34,0.0
"13474",0,126,0.0
"12769",0,32,0.0
"16107",0,31,0.0
"15054",0,114,0.0
"15226",0,8,0.0
"13868",0,33,0.0
"12673",0,72,0.0
"17134",0,36,0.0
"14352",0,47,0.0
"16408",0,45,0.0
"14904",0,141,0.0
"15455",0,2,0.0
"17154",0,23,0.0
"14302",0,28,0.0
"13261",0,9,0.0
"14922",0,50,0.0
"17155",0,73,0.0
"13875",0,270,0.0
"15739",0,8,0.0
"14974",0,17,0.0
"16510",0,111,0.0
"18107",0,38,0.0
"15190",0,40,0.0
"15975",0,24,0.0
"18046",0,26,0.0
"14445",0,32,0.0
"15479",0,9,0.0
"14932",0,30,0.0
"17737",0,10,0.0
"17278",0,17,0.0
"18140",0,54,0.0
"15921",0,77,0.0
"16833",0,92,0.0
"12376",0,11,0.0
"15988",0,119,0.0
"13522",0,5,0.0
"17992",0,52,0.0
"16072",0,531,0.0
"13459",0,73,0.0
"14074",0,6,0.0
"18086",0,7,0.0
"15186",0,52,0.0
"17203",0,261,0.0
